2020-07-01
 16:09:19.476417700
Data/J30/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j30_4_4.rcp | 0.0014478 | 12 | 57 | 0 | 0.0036042 | 12 | 57 | 2 |  
j30_4_5.rcp | 0.0028009 | 14 | 59 | 5 | 0.0046263 | 14 | 59 | 5 |  
j30_4_6.rcp | 0.0016081 | 12 | 45 | 3 | 0.0026917 | 12 | 45 | 4 |  
j30_4_7.rcp | 0.0016398 | 11 | 56 | 2 | 0.0038505 | 11 | 56 | 2 |  
j30_4_8.rcp | 0.0018193 | 13 | 55 | 0 | 0.0021753 | 13 | 55 | 0 |  
j30_4_9.rcp | 0.0040039 | 10 | 38 | 4 | 0.0024746 | 10 | 38 | 4 |  
j30_4_10.rcp | 0.0019698 | 11 | 48 | 3 | 0.0026232 | 11 | 48 | 3 |  
j30_5_1.rcp | 300.00073 | 659914 | -1 | 806123 | 300.02402 | 299853 | -1 | 615688 |  
j30_5_2.rcp | 300.02103 | 573367 | -1 | 1117329 | 300.00177 | 501582 | -1 | 1195563 |  
j30_5_3.rcp | 300.00018 | 818342 | -1 | 2537510 | 300.00815 | 415801 | -1 | 1278451 |  
j30_5_4.rcp | 300.00015 | 1624643 | -1 | 1818860 | 300.00015 | 732167 | -1 | 1228220 |  
j30_5_5.rcp | 300.00015 | 1004909 | -1 | 1731764 | 300.00034 | 528489 | -1 | 750147 |  
j30_5_6.rcp | 300.00073 | 1049817 | -1 | 1663184 | 300.00183 | 294416 | -1 | 470857 |  
j30_5_7.rcp | 300.00656 | 830829 | -1 | 1172342 | 300.00076 | 709054 | -1 | 1327560 |  
j30_5_8.rcp | 300.0001 | 1716195 | -1 | 2376698 | 300.00156 | 662242 | -1 | 1560439 |  
j30_5_9.rcp | 300.00015 | 1235858 | -1 | 1394206 | 300.0001 | 676750 | -1 | 909850 |  
j30_5_10.rcp | 300.00656 | 1137487 | -1 | 2515142 | 300.00116 | 510143 | -1 | 1422400 |  
j30_6_1.rcp | 300.00037 | 1831415 | -1 | 614960 | 300.0001 | 882939 | -1 | 616210 |  
j30_6_2.rcp | 300.0005 | 1399785 | -1 | 1186597 | 300.00076 | 531073 | -1 | 1325521 |  
j30_6_3.rcp | 10.624863 | 65774 | 48 | 11210 | 28.380209 | 65774 | 48 | 44559 |  
j30_6_4.rcp | 300.00003 | 1847545 | -1 | 961268 | 300.00015 | 773526 | -1 | 1055893 |  
j30_6_5.rcp | 300.00012 | 1720095 | -1 | 706525 | 300.0001 | 847788 | -1 | 608411 |  
j30_6_6.rcp | 0.0053033 | 19 | 37 | 17 | 0.0157897 | 19 | 37 | 21 |  
j30_6_7.rcp | 0.005497 | 22 | 46 | 12 | 0.0125553 | 22 | 46 | 25 |  
j30_6_8.rcp | 0.0058 | 32 | 39 | 7 | 0.0086249 | 20 | 39 | 14 |  
j30_6_9.rcp | 0.0043708 | 19 | 51 | 4 | 0.0072472 | 19 | 51 | 15 |  
j30_6_10.rcp | 300.0004 | 1688913 | -1 | 1353984 | 300.00015 | 883746 | -1 | 1026879 |  
j30_7_1.rcp | 0.004002 | 16 | 55 | 1 | 0.0062712 | 16 | 55 | 1 |  
j30_7_2.rcp | 0.0029158 | 16 | 42 | 3 | 0.0040374 | 16 | 42 | 3 |  
j30_7_3.rcp | 0.0034544 | 18 | 42 | 3 | 0.0058075 | 18 | 42 | 7 |  
j30_7_4.rcp | 0.002816 | 19 | 44 | 4 | 0.005219 | 19 | 44 | 5 |  
j30_7_5.rcp | 0.0071083 | 44 | 44 | 4 | 0.0114408 | 44 | 44 | 8 |  
j30_7_6.rcp | 0.0034368 | 17 | 35 | 1 | 0.0031711 | 13 | 35 | 3 |  
j30_7_7.rcp | 0.0027713 | 12 | 50 | 5 | 0.007785 | 12 | 50 | 12 |  
j30_7_8.rcp | 0.0092125 | 27 | 44 | 18 | 0.0118074 | 27 | 44 | 29 |  
j30_7_9.rcp | 0.0050948 | 23 | 60 | 4 | 0.0094902 | 23 | 60 | 8 |  
j30_7_10.rcp | 14.435625 | 153428 | 49 | 2396 | 29.007765 | 153428 | 49 | 23310 |  
j30_8_1.rcp | 0.0012702 | 11 | 44 | 0 | 0.0019909 | 11 | 44 | 0 |  
j30_8_2.rcp | 0.0026998 | 13 | 51 | 0 | 0.0036812 | 13 | 51 | 0 |  
j30_8_3.rcp | 0.0022945 | 14 | 53 | 0 | 0.0030139 | 14 | 53 | 1 |  
j30_8_4.rcp | 0.0025337 | 16 | 48 | 1 | 0.0037152 | 16 | 48 | 2 |  
j30_8_5.rcp | 0.0019171 | 15 | 58 | 0 | 0.0034372 | 15 | 58 | 1 |  
j30_8_6.rcp | 0.0019361 | 13 | 47 | 0 | 0.0033369 | 13 | 47 | 3 |  
j30_8_7.rcp | 0.0018896 | 11 | 41 | 0 | 0.0029341 | 11 | 41 | 1 |  
j30_8_8.rcp | 0.0022644 | 15 | 51 | 2 | 0.0036402 | 15 | 51 | 3 |  
j30_8_9.rcp | 0.0018437 | 15 | 39 | 0 | 0.0028544 | 15 | 39 | 0 |  
j30_8_10.rcp | 0.0025193 | 14 | 67 | 1 | 0.0041902 | 14 | 67 | 1 |  
j30_9_1.rcp | 300.0008 | 620956 | -1 | 1626558 | 300.00244 | 239734 | -1 | 867905 |  
j30_9_2.rcp | 300.0002 | 726479 | -1 | 1383319 | 300.00024 | 274037 | -1 | 797959 |  
j30_9_3.rcp | 300.00098 | 508208 | -1 | 1827370 | 300.00092 | 183350 | -1 | 796609 |  
j30_9_4.rcp | 300.00052 | 580246 | -1 | 1157966 | 300.00507 | 176042 | -1 | 671773 |  
j30_9_5.rcp | 300.00052 | 569002 | -1 | 788313 | 300.00027 | 248514 | -1 | 439962 |  
j30_9_6.rcp | 300.00018 | 672502 | -1 | 1556615 | 300.001 | 251531 | -1 | 702411 |  
j30_9_7.rcp | 300.0006 | 1074987 | -1 | 1862116 | 300.00006 | 439596 | -1 | 851448 |  
j30_9_8.rcp | 300.00116 | 509117 | -1 | 1474606 | 300.0025 | 170176 | -1 | 703951 |  
j30_9_9.rcp | 300.00006 | 788666 | -1 | 2003544 | 300.00595 | 232231 | -1 | 858997 |  
j30_9_10.rcp | 300.00024 | 825861 | -1 | 1305458 | 300.00735 | 288689 | -1 | 584259 |  
j30_10_1.rcp | 0.0107101 | 16 | 42 | 3 | 0.0106422 | 16 | 42 | 6 |  
j30_10_2.rcp | 300.00015 | 752525 | -1 | 556278 | 300.0004 | 347742 | -1 | 437440 |  
j30_10_3.rcp | 24.32494 | 57942 | 62 | 49208 | 58.33213 | 57870 | 62 | 96967 |  
j30_10_4.rcp | 300.01016 | 1122178 | -1 | 162401 | 300.00037 | 474879 | -1 | 315108 |  
j30_10_5.rcp | 2.7936 | 9858 | 41 | 5586 | 6.6777353 | 9730 | 41 | 13550 |  
j30_10_6.rcp | 8.954505 | 22312 | 44 | 14118 | 17.786375 | 22312 | 44 | 21936 |  
j30_10_7.rcp | 0.0585742 | 230 | 49 | 26 | 0.113603 | 230 | 49 | 130 |  
j30_10_8.rcp | 168.545 | 514107 | 54 | 55224 | 300.0007 | 463700 | -1 | 103000 |  
j30_10_9.rcp | 0.0101712 | 38 | 49 | 20 | 0.0206412 | 38 | 49 | 27 |  
j30_10_10.rcp | 300.0001 | 870324 | -1 | 674088 | 300.0003 | 480550 | -1 | 446841 |  
j30_11_1.rcp | 300.0004 | 801631 | -1 | 372564 | 300.00134 | 320630 | -1 | 277047 |  
j30_11_2.rcp | 0.024126 | 50 | 56 | 11 | 0.0386793 | 50 | 56 | 25 |  
j30_11_3.rcp | 0.0134 | 19 | 81 | 6 | 0.0107264 | 19 | 81 | 10 |  
j30_11_4.rcp | 0.0089421 | 22 | 63 | 8 | 0.0173845 | 22 | 63 | 11 |  
j30_11_5.rcp | 9.0669365 | 44118 | 49 | 9167 | 26.70892 | 33858 | 49 | 64743 |  
j30_11_6.rcp | 1.0284773 | 4489 | 44 | 573 | 2.0240724 | 4489 | 44 | 1504 |  
j30_11_7.rcp | 0.0121237 | 28 | 36 | 2 | 0.0137372 | 28 | 36 | 2 |  
j30_11_8.rcp | 0.0134999 | 32 | 62 | 37 | 0.025285 | 32 | 62 | 42 |  
j30_11_9.rcp | 0.0067025 | 17 | 67 | 3 | 0.0101709 | 17 | 67 | 10 |  
j30_11_10.rcp | 0.0050429 | 14 | 38 | 3 | 0.008776 | 14 | 38 | 11 |  
j30_12_1.rcp | 0.0046386 | 12 | 47 | 6 | 0.0069161 | 12 | 47 | 7 |  
j30_12_2.rcp | 0.0036938 | 11 | 46 | 0 | 0.0053249 | 11 | 46 | 4 |  
j30_12_3.rcp | 0.0037283 | 14 | 37 | 3 | 0.0062118 | 14 | 37 | 5 |  
j30_12_4.rcp | 0.0085652 | 12 | 63 | 0 | 0.0062664 | 12 | 63 | 1 |  
j30_12_5.rcp | 0.0030957 | 14 | 47 | 0 | 0.0042061 | 14 | 47 | 0 |  
j30_12_6.rcp | 0.0034486 | 12 | 53 | 0 | 0.006315 | 12 | 53 | 4 |  
j30_12_7.rcp | 0.0048024 | 14 | 55 | 0 | 0.0064197 | 14 | 55 | 1 |  
j30_12_8.rcp | 0.0029971 | 15 | 35 | 0 | 0.0045613 | 15 | 35 | 0 |  
j30_12_9.rcp | 0.0050611 | 11 | 52 | 3 | 0.0079534 | 11 | 52 | 4 |  
j30_12_10.rcp | 0.0058007 | 12 | 57 | 0 | 0.0067756 | 12 | 57 | 0 |  
j30_13_1.rcp | 300.0017 | 765277 | -1 | 995610 | 300.00412 | 249603 | -1 | 518956 |  
j30_13_2.rcp | 300.00006 | 701820 | -1 | 821484 | 300.00018 | 293654 | -1 | 434556 |  
j30_13_3.rcp | 300.00183 | 745195 | -1 | 774840 | 300.00073 | 333278 | -1 | 459365 |  
j30_13_4.rcp | 300.0007 | 431853 | -1 | 967181 | 300.0009 | 165908 | -1 | 506787 |  
j30_13_5.rcp | 300.00076 | 739869 | -1 | 955289 | 300.00052 | 646753 | -1 | 430991 |  
j30_13_6.rcp | 300.00027 | 620233 | -1 | 746514 | 300.00366 | 266181 | -1 | 418938 |  
j30_13_7.rcp | 300.00027 | 772157 | -1 | 477587 | 300.00128 | 305633 | -1 | 296969 |  
j30_13_8.rcp | 300.0007 | 323633 | -1 | 874268 | 300.00006 | 108220 | -1 | 437549 |  
j30_13_9.rcp | 300.00064 | 492329 | -1 | 567086 | 300.0006 | 175567 | -1 | 321703 |  
j30_13_10.rcp | 300.00018 | 624953 | -1 | 697402 | 300.00705 | 396712 | -1 | 309501 |  
j30_14_1.rcp | 300.00034 | 663295 | -1 | 209441 | 300.0003 | 317371 | -1 | 220990 |  
j30_14_2.rcp | 300.0006 | 678388 | -1 | 201882 | 300.00034 | 246503 | -1 | 221290 |  
j30_14_3.rcp | 300.0001 | 513531 | -1 | 430460 | 300.01184 | 182101 | -1 | 446289 |  
j30_14_4.rcp | 300.00067 | 554813 | -1 | 687539 | 300.00024 | 226574 | -1 | 492738 |  
j30_14_5.rcp | 300.0002 | 733169 | -1 | 26077 | 300.00058 | 328918 | -1 | 120584 |  
j30_14_6.rcp | 300.00034 | 772069 | -1 | 199321 | 300.00024 | 388436 | -1 | 223826 |  
j30_14_7.rcp | 300.00012 | 543660 | -1 | 696847 | 300.0011 | 232915 | -1 | 677315 |  
j30_14_8.rcp | 0.0234196 | 20 | 54 | 11 | 0.0198018 | 20 | 54 | 22 |  
j30_14_9.rcp | 300.00027 | 777072 | -1 | 109889 | 300.00055 | 411760 | -1 | 115467 |  
j30_14_10.rcp | 300.00024 | 575132 | -1 | 207149 | 300.0008 | 295543 | -1 | 137844 |  
j30_15_1.rcp | 0.0209244 | 28 | 46 | 12 | 0.0240021 | 28 | 46 | 16 |  
j30_15_2.rcp | 0.0067097 | 13 | 47 | 0 | 0.0106388 | 13 | 47 | 1 |  
j30_15_3.rcp | 0.0546542 | 123 | 48 | 32 | 0.1076615 | 123 | 48 | 87 |  
j30_15_4.rcp | 0.0055941 | 13 | 48 | 0 | 0.0083509 | 13 | 48 | 1 |  
j30_15_5.rcp | 300.00018 | 661615 | -1 | 381042 | 300.003 | 290911 | -1 | 299679 |  
j30_15_6.rcp | 0.0074269 | 12 | 67 | 3 | 0.0154823 | 12 | 67 | 7 |  
j30_15_7.rcp | 0.3666456 | 736 | 47 | 298 | 0.7314905 | 736 | 47 | 480 |  
j30_15_8.rcp | 0.027267 | 57 | 50 | 20 | 0.056718 | 57 | 50 | 49 |  
j30_15_9.rcp | 0.0166269 | 20 | 54 | 12 | 0.0205993 | 20 | 54 | 20 |  
j30_15_10.rcp | 0.0072527 | 12 | 65 | 3 | 0.0128341 | 12 | 65 | 9 |  
j30_16_1.rcp | 0.0053962 | 13 | 51 | 2 | 0.0093561 | 13 | 51 | 4 |  
j30_16_2.rcp | 0.0052781 | 13 | 48 | 1 | 0.0087355 | 13 | 48 | 2 |  
j30_16_3.rcp | 0.0069791 | 12 | 36 | 0 | 0.0059751 | 12 | 36 | 0 |  
j30_16_4.rcp | 0.0052963 | 14 | 47 | 0 | 0.0088594 | 14 | 47 | 0 |  
j30_16_5.rcp | 0.0052289 | 13 | 51 | 0 | 0.0080285 | 13 | 51 | 0 |  
j30_16_6.rcp | 0.0048527 | 13 | 51 | 0 | 0.006987 | 13 | 51 | 0 |  
j30_16_7.rcp | 0.0049145 | 14 | 34 | 0 | 0.0078108 | 14 | 34 | 0 |  
j30_16_8.rcp | 0.0040089 | 13 | 44 | 0 | 0.0060222 | 13 | 44 | 0 |  
j30_16_9.rcp | 0.0045845 | 14 | 44 | 0 | 0.0073398 | 14 | 44 | 0 |  
j30_16_10.rcp | 0.0050884 | 12 | 51 | 1 | 0.0114276 | 12 | 51 | 2 |  
j30_17_1.rcp | 300.00006 | 8507723 | -1 | 7840920 | 300.00122 | 3463708 | -1 | 4846651 |  
j30_17_2.rcp | 0.0027419 | 32 | 68 | 10 | 0.0036893 | 32 | 68 | 9 |  
j30_17_3.rcp | 9.209E-4 | 14 | 60 | 7 | 0.0017258 | 14 | 60 | 10 |  
j30_17_4.rcp | 0.1358586 | 1959 | 49 | 2118 | 0.2235293 | 1931 | 49 | 1642 |  
j30_17_5.rcp | 101.845024 | 2035343 | 47 | 1655450 | 204.39247 | 2035343 | 47 | 2407540 |  
j30_17_6.rcp | 0.0018982 | 18 | 63 | 16 | 0.0040305 | 18 | 63 | 17 |  
j30_17_7.rcp | 300.0001 | 9392891 | -1 | 9037944 | 300.00024 | 4882654 | -1 | 5403002 |  
j30_17_8.rcp | 0.008506 | 110 | 61 | 40 | 0.0143799 | 110 | 61 | 58 |  
j30_17_9.rcp | 0.0025931 | 41 | 48 | 23 | 0.0073705 | 41 | 48 | 28 |  
j30_17_10.rcp | 6.31E-4 | 12 | 66 | 5 | 8.877E-4 | 12 | 66 | 5 |  
j30_18_1.rcp | 0.0017599 | 30 | 53 | 2 | 0.0025548 | 30 | 53 | 2 |  
j30_18_2.rcp | 0.0012587 | 31 | 55 | 5 | 0.0018393 | 31 | 55 | 4 |  
j30_18_3.rcp | 0.0016615 | 22 | 56 | 9 | 0.0043883 | 22 | 56 | 5 |  
j30_18_4.rcp | 0.0025047 | 52 | 70 | 14 | 0.0043251 | 52 | 70 | 14 |  
j30_18_5.rcp | 0.0013794 | 20 | 52 | 8 | 0.002388 | 20 | 52 | 10 |  
j30_18_6.rcp | 0.007181 | 136 | 62 | 45 | 0.0137518 | 136 | 62 | 58 |  
j30_18_7.rcp | 0.0012833 | 14 | 48 | 11 | 0.0022493 | 14 | 48 | 14 |  
j30_18_8.rcp | 0.0018987 | 22 | 52 | 3 | 0.002098 | 22 | 52 | 6 |  
j30_18_9.rcp | 0.001377 | 19 | 47 | 16 | 0.0031475 | 19 | 47 | 24 |  
j30_18_10.rcp | 16.026955 | 285202 | 49 | 223333 | 24.768661 | 248606 | 49 | 230863 |  
j30_19_1.rcp | 0.0027194 | 25 | 40 | 3 | 0.0032953 | 25 | 40 | 6 |  
j30_19_2.rcp | 0.0013539 | 15 | 58 | 3 | 0.001758 | 15 | 58 | 6 |  
j30_19_3.rcp | 8.883E-4 | 15 | 83 | 6 | 0.001667 | 15 | 83 | 11 |  
j30_19_4.rcp | 7.103E-4 | 16 | 39 | 5 | 0.0011256 | 16 | 39 | 6 |  
j30_19_5.rcp | 0.0012273 | 17 | 48 | 8 | 0.0022008 | 17 | 48 | 12 |  
j30_19_6.rcp | 0.001577 | 24 | 49 | 10 | 0.002349 | 24 | 49 | 13 |  
j30_19_7.rcp | 0.0016785 | 25 | 57 | 9 | 0.0028242 | 25 | 57 | 12 |  
j30_19_8.rcp | 0.0012864 | 21 | 55 | 5 | 0.0018718 | 21 | 55 | 10 |  
j30_19_9.rcp | 5.562E-4 | 14 | 38 | 2 | 9.043E-4 | 14 | 38 | 3 |  
j30_19_10.rcp | 0.0011315 | 20 | 47 | 4 | 0.002056 | 20 | 47 | 5 |  
j30_20_1.rcp | 8.07E-4 | 15 | 57 | 2 | 0.0011971 | 15 | 57 | 3 |  
j30_20_2.rcp | 7.516E-4 | 12 | 70 | 3 | 0.0010107 | 12 | 70 | 4 |  
j30_20_3.rcp | 6.559E-4 | 15 | 49 | 3 | 0.0011449 | 15 | 49 | 3 |  
j30_20_4.rcp | 6.332E-4 | 14 | 43 | 0 | 8.744E-4 | 14 | 43 | 4 |  
j30_20_5.rcp | 7.308E-4 | 13 | 61 | 5 | 0.001322 | 13 | 61 | 6 |  
j30_20_6.rcp | 5.141E-4 | 12 | 51 | 1 | 7.242E-4 | 12 | 51 | 1 |  
j30_20_7.rcp | 6.057E-4 | 11 | 42 | 2 | 9.475E-4 | 11 | 42 | 2 |  
j30_20_8.rcp | 5.652E-4 | 12 | 51 | 1 | 8.102E-4 | 12 | 51 | 1 |  
j30_20_9.rcp | 0.0011225 | 15 | 41 | 0 | 8.448E-4 | 15 | 41 | 0 |  
j30_20_10.rcp | 8.259E-4 | 15 | 37 | 0 | 0.0011662 | 15 | 37 | 1 |  
j30_21_1.rcp | 300.00046 | 2410917 | -1 | 2211280 | 300.00027 | 518476 | -1 | 1285408 |  
j30_21_2.rcp | 300.0003 | 1353682 | -1 | 3471766 | 300.00018 | 580869 | -1 | 1770149 |  
j30_21_3.rcp | 300.00662 | 1106487 | -1 | 2228308 | 300.0003 | 404345 | -1 | 1004376 |  
j30_21_4.rcp | 300.00006 | 4954667 | -1 | 1065639 | 300.0002 | 2466806 | -1 | 748663 |  
j30_21_5.rcp | 300.0001 | 1446656 | -1 | 2798625 | 300.00034 | 601978 | -1 | 1388513 |  
j30_21_6.rcp | 300.00006 | 1141412 | -1 | 2090608 | 300.0006 | 474375 | -1 | 1264662 |  
j30_21_7.rcp | 300.00046 | 1296163 | -1 | 2378821 | 300.01184 | 583209 | -1 | 1269736 |  
j30_21_8.rcp | 300.00006 | 1433227 | -1 | 1662459 | 300.0001 | 700279 | -1 | 1017242 |  
j30_21_9.rcp | 300.00006 | 1313201 | -1 | 2934731 | 300.0004 | 593998 | -1 | 1469652 |  
j30_21_10.rcp | 300.0002 | 1258945 | -1 | 2248391 | 300.00012 | 545634 | -1 | 1329610 |  
j30_22_1.rcp | 300.00003 | 1978892 | -1 | 1166257 | 300.00006 | 966193 | -1 | 860673 |  
j30_22_2.rcp | 0.0240042 | 19 | 45 | 6 | 0.006113 | 19 | 45 | 6 |  
j30_22_3.rcp | 0.0050797 | 22 | 63 | 2 | 0.0069933 | 22 | 63 | 10 |  
j30_22_4.rcp | 0.0032473 | 16 | 42 | 3 | 0.01852 | 16 | 42 | 5 |  
j30_22_5.rcp | 0.006542 | 26 | 52 | 20 | 0.013294 | 26 | 52 | 29 |  
j30_22_6.rcp | 18.323359 | 100821 | 52 | 54060 | 40.245842 | 100821 | 52 | 80408 |  
j30_22_7.rcp | 300.00598 | 1551649 | -1 | 735751 | 300.00024 | 576016 | -1 | 783584 |  
j30_22_8.rcp | 300.00012 | 1346762 | -1 | 2337154 | 300.0002 | 711531 | -1 | 1379840 |  
j30_22_9.rcp | 0.0196909 | 23 | 76 | 4 | 0.0088051 | 23 | 76 | 7 |  
j30_22_10.rcp | 0.0066292 | 34 | 55 | 21 | 0.0132884 | 34 | 55 | 34 |  
j30_23_1.rcp | 0.005079 | 15 | 63 | 6 | 0.0089946 | 15 | 63 | 7 |  
j30_23_2.rcp | 0.0037062 | 14 | 53 | 1 | 0.0036666 | 14 | 53 | 2 |  
j30_23_3.rcp | 0.0029571 | 16 | 46 | 6 | 0.0068338 | 16 | 46 | 9 |  
j30_23_4.rcp | 0.0067858 | 45 | 65 | 8 | 0.0099813 | 45 | 65 | 12 |  
j30_23_5.rcp | 0.0041991 | 24 | 52 | 4 | 0.0071558 | 24 | 52 | 4 |  
j30_23_6.rcp | 0.003427 | 18 | 48 | 3 | 0.0108608 | 18 | 48 | 6 |  
j30_23_7.rcp | 0.0049174 | 23 | 60 | 5 | 0.0109731 | 23 | 60 | 16 |  
j30_23_8.rcp | 0.0096044 | 45 | 48 | 5 | 0.0181994 | 45 | 48 | 11 |  
j30_23_9.rcp | 0.0088758 | 24 | 63 | 8 | 0.012845 | 24 | 63 | 10 |  
j30_23_10.rcp | 0.0027654 | 17 | 61 | 4 | 0.0053443 | 17 | 61 | 6 |  
j30_24_1.rcp | 0.002318 | 15 | 53 | 3 | 0.0041891 | 15 | 53 | 4 |  
j30_24_2.rcp | 0.0028877 | 14 | 58 | 2 | 0.0044895 | 14 | 58 | 4 |  
j30_24_3.rcp | 0.0026304 | 12 | 69 | 2 | 0.0053299 | 12 | 69 | 5 |  
j30_24_4.rcp | 0.0024843 | 16 | 53 | 3 | 0.0038528 | 16 | 53 | 6 |  
j30_24_5.rcp | 0.0023628 | 11 | 51 | 4 | 0.0040496 | 11 | 51 | 5 |  
j30_24_6.rcp | 0.0020675 | 14 | 56 | 1 | 0.0037762 | 14 | 56 | 2 |  
j30_24_7.rcp | 0.0019973 | 13 | 44 | 2 | 0.0038325 | 13 | 44 | 4 |  
j30_24_8.rcp | 0.0023382 | 13 | 38 | 0 | 0.0030262 | 13 | 38 | 0 |  
j30_24_9.rcp | 0.0018352 | 11 | 43 | 1 | 0.0032363 | 11 | 43 | 1 |  
j30_24_10.rcp | 0.0023751 | 13 | 53 | 1 | 0.0041436 | 13 | 53 | 2 |  
j30_25_1.rcp | 300.00024 | 567115 | -1 | 1135183 | 300.00015 | 282203 | -1 | 575692 |  
j30_25_2.rcp | 300.00012 | 764463 | -1 | 1571774 | 300.00024 | 288954 | -1 | 772437 |  
j30_25_3.rcp | 300.00037 | 962975 | -1 | 1171365 | 300.00195 | 379434 | -1 | 581835 |  
j30_25_4.rcp | 300.00012 | 588701 | -1 | 1504700 | 300.00046 | 221540 | -1 | 858248 |  
j30_25_5.rcp | 300.00003 | 1098953 | -1 | 1689850 | 300.0002 | 424399 | -1 | 765947 |  
j30_25_6.rcp | 300.0001 | 676693 | -1 | 1835220 | 300.00034 | 341627 | -1 | 980569 |  
j30_25_7.rcp | 300.00006 | 659246 | -1 | 1462409 | 300.00378 | 302169 | -1 | 790519 |  
j30_25_8.rcp | 300.0003 | 988492 | -1 | 943642 | 300.0011 | 332284 | -1 | 596684 |  
j30_25_9.rcp | 300.0003 | 875681 | -1 | 2329916 | 300.0003 | 405761 | -1 | 1028277 |  
j30_25_10.rcp | 300.00073 | 662371 | -1 | 1593647 | 300.00076 | 294330 | -1 | 927989 |  
j30_26_1.rcp | 0.0339986 | 59 | 59 | 55 | 0.0494354 | 59 | 59 | 85 |  
j30_26_2.rcp | 0.3144138 | 1385 | 40 | 278 | 0.5729708 | 1385 | 40 | 560 |  
j30_26_3.rcp | 0.0094275 | 14 | 58 | 7 | 0.0134502 | 14 | 58 | 13 |  
j30_26_4.rcp | 0.0617276 | 231 | 62 | 109 | 0.16692969 | 231 | 62 | 281 |  
j30_26_5.rcp | 0.3088111 | 931 | 74 | 893 | 0.6876166 | 931 | 74 | 1096 |  
