2020-05-14
 18:53:36.729577300
Data/PACK/PACK BRANCHEMENT STATIQUE  
 Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|
pack032 | 300.00006 | 5169270 | -1 | 547948 | 300.00034 | 3282631 | -1 | 2567518 |  
pack033 | 300.0001 | 3947843 | -1 | 2508170 | 300.00003 | 3357400 | -1 | 4147720 |  
pack034 | 300.0001 | 4152066 | -1 | 1834117 | 300.00012 | 2714306 | -1 | 4035363 |  
pack035 | 300.00003 | 4167510 | -1 | 2169551 | 300.00003 | 4811825 | -1 | 1091244 |  
pack036 | 300.00024 | 2627681 | -1 | 1768881 | 300.00046 | 2867927 | -1 | 1296468 |  
pack037 | 300.00012 | 2701486 | -1 | 2721451 | 300.00006 | 2499003 | -1 | 1336975 |  
pack038 | 300.00006 | 2245849 | -1 | 2828267 | 300.00006 | 2824360 | -1 | 1180918 |  
pack039 | 300.00003 | 2518679 | -1 | 1941675 | 300.00006 | 1973906 | -1 | 2185600 |  
pack040 | 300.00006 | 2175670 | -1 | 4096320 | 300.00006 | 1740772 | -1 | 1423133 |  
pack041 | 300.00037 | 1368107 | -1 | 691869 | 300.00006 | 1230770 | -1 | 1385290 |  
pack042 | 300.00052 | 1100647 | -1 | 1953632 | 300.00012 | 916286 | -1 | 1475846 |  
pack043 | 300.0001 | 2595633 | -1 | 3641710 | 300.00012 | 1621761 | -1 | 5478620 |  
pack044 | 300.0001 | 1868313 | -1 | 2916525 | 300.00003 | 1820554 | -1 | 2068326 |  
pack045 | 300.00003 | 2604820 | -1 | 2877652 | 300.00104 | 3222651 | -1 | 1229650 |  
pack046 | 300.00525 | 2492658 | -1 | 1187867 | 300.00006 | 2657167 | -1 | 2452150 |  
pack047 | 300.00006 | 3447057 | -1 | 1312163 | 300.00018 | 1788826 | -1 | 2904960 |  
pack048 | 300.00006 | 2561474 | -1 | 2008880 | 300.0003 | 1634283 | -1 | 3034229 |  
pack049 | 300.00027 | 1189294 | -1 | 1382610 | 300.00034 | 992436 | -1 | 1412023 |  
pack050 | 300.00006 | 2795655 | -1 | 1606950 | 300.00018 | 3292040 | -1 | 1012567 |  
pack051 | 300.00034 | 1109547 | -1 | 1966741 | 300.00098 | 924230 | -1 | 1491519 |  
pack052 | 300.0001 | 2564236 | -1 | 3154015 | 300.0005 | 1949622 | -1 | 3211735 |  
pack053 | 300.00006 | 2546312 | -1 | 2737545 | 300.0002 | 3310532 | -1 | 1903811 |  
pack054 | 300.0001 | 1647697 | -1 | 1856311 | 300.00012 | 1575159 | -1 | 1307663 |  
pack055 | 300.00034 | 2305966 | -1 | 2855026 | 300.00015 | 2265243 | -1 | 2082241 |  
40.327507 | 224922.55 | 161185.0 | 56.98639 | 274045.28 | 233545.1 |  
2020-05-23
 08:56:26.900102100
Data/PACK/
 BRANCHEMENT STATIQUE  
 Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|
pack001 | 0.79725224 | 1881 | 23 | 2261 | 0.63374615 | 1299 | 23 | 2145 |  
pack002 | 0.1262632 | 589 | 32 | 435 | 0.126333 | 589 | 32 | 896 |  
pack003 | 300.00015 | 1380114 | -1 | 1724422 | 6823.6216 | 260099 | -1 | 621343 |  
pack004 | 300.00732 | 1229791 | -1 | 1426095 | 300.00003 | 1093268 | -1 | 1310315 |  
pack005 | 300.00003 | 2462508 | -1 | 2193092 | 300.00037 | 1978037 | -1 | 2696657 |  
pack006 | 300.00006 | 2499272 | -1 | 1653741 | 300.0001 | 1702410 | -1 | 2184763 |  
pack007 | 300.00012 | 3507928 | -1 | 1775341 | 300.00027 | 2973557 | -1 | 1523326 |  
pack008 | 300.00006 | 2302913 | -1 | 1425165 | 300.00006 | 1903961 | -1 | 1616691 |  
pack009 | 300.00012 | 2108947 | -1 | 749057 | 300.0001 | 1405316 | -1 | 863859 |  
pack010 | 0.0097091 | 74 | 38 | 78 | 0.009054 | 74 | 38 | 89 |  
pack011 | 0.09511209 | 473 | 44 | 528 | 0.1059866 | 473 | 44 | 531 |  
pack012 | 300.0001 | 2209455 | -1 | 138282 | 300.0001 | 1289055 | -1 | 976379 |  
pack013 | 23.809639 | 208897 | 36 | 147325 | 21.381454 | 192473 | 36 | 94126 |  
pack014 | 300.03094 | 1421531 | -1 | 1322257 | 300.00006 | 1062043 | -1 | 804281 |  
pack015 | 0.3205089 | 2967 | 43 | 1738 | 0.48915717 | 2729 | 43 | 3615 |  
pack016 | 300.0001 | 1003663 | -1 | 808988 | 300.0004 | 836196 | -1 | 730504 |  
pack017 | 300.00067 | 1323977 | -1 | 355996 | 300.00015 | 949224 | -1 | 641802 |  
pack018 | 300.00064 | 1129543 | -1 | 521670 | 300.00018 | 940157 | -1 | 469523 |  
pack019 | 300.00058 | 1203612 | -1 | 880031 | 300.00012 | 1043823 | -1 | 669399 |  
pack020 | 300.0001 | 713064 | -1 | 724430 | 300.0012 | 502146 | -1 | 496237 |  
pack021 | 300.0001 | 1437051 | -1 | 1919231 | 300.00058 | 868439 | -1 | 1579643 |  
pack022 | 300.0001 | 1821592 | -1 | 8076 | 300.00006 | 1443246 | -1 | 982749 |  
pack023 | 300.00012 | 1214050 | -1 | 1607473 | 300.00012 | 887810 | -1 | 852317 |  
pack024 | 300.00012 | 1832560 | -1 | 325462 | 300.00018 | 1454389 | -1 | 651846 |  
pack025 | 300.00006 | 1556480 | -1 | 56 | 300.00012 | 714620 | -1 | 457166 |  
pack026 | 300.00015 | 1086065 | -1 | 1125372 | 300.00015 | 739344 | -1 | 636624 |  
pack027 | 300.00018 | 1359986 | -1 | 805591 | 300.0007 | 942882 | -1 | 934038 |  
pack028 | 300.0002 | 920501 | -1 | 972579 | 300.00076 | 784479 | -1 | 875873 |  
pack029 | 300.00006 | 1462455 | -1 | 1577174 | 300.00122 | 963852 | -1 | 1270078 |  
pack030 | 0.0113644 | 67 | 20 | 43 | 0.0087472 | 65 | 20 | 56 |  
pack031 | 0.004331 | 91 | 70 | 38 | 0.0083299 | 91 | 70 | 50 |  
pack032 | 300.0001 | 6108247 | -1 | 1147739 | 300.0002 | 3473277 | -1 | 3014655 |  
pack033 | 300.00006 | 4228316 | -1 | 4616544 | 300.00006 | 2641239 | -1 | 5701676 |  
pack034 | 300.00012 | 3048054 | -1 | 4477960 | 300.00012 | 2189962 | -1 | 4155963 |  
pack035 | 300.00012 | 6391718 | -1 | 1997338 | 300.00006 | 5043401 | -1 | 1727194 |  
pack036 | 300.00006 | 4261992 | -1 | 2819631 | 300.0001 | 1918223 | -1 | 715538 |  
pack037 | 300.00006 | 7264638 | -1 | 145129 | 300.00006 | 5286055 | -1 | 438623 |  
pack038 | 300.0001 | 2695137 | -1 | 1831963 | 300.00006 | 2771135 | -1 | 3333091 |  
pack039 | 300.00027 | 2146605 | -1 | 3374425 | 300.00024 | 1681878 | -1 | 4506134 |  
pack040 | 300.00003 | 3052265 | -1 | 2273919 | 300.0004 | 3479895 | -1 | 1428261 |  
pack041 | 300.00034 | 1298504 | -1 | 1200161 | 300.00046 | 1068826 | -1 | 1774959 |  
pack042 | 80.306656 | 336742 | 29 | 247067 | 62.970764 | 257262 | 29 | 231891 |  
pack043 | 300.00006 | 3595642 | -1 | 1999991 | 300.00027 | 1788359 | -1 | 2942738 |  
pack044 | 300.00012 | 1734377 | -1 | 2865107 | 300.00006 | 1318010 | -1 | 1853578 |  
pack045 | 300.00012 | 2428769 | -1 | 2996077 | 300.00015 | 2050466 | -1 | 2695248 |  
pack046 | 300.0001 | 3365142 | -1 | 1837360 | 300.00015 | 2289053 | -1 | 3287679 |  
pack047 | 300.00006 | 2861241 | -1 | 3207597 | 300.0011 | 1381537 | -1 | 1846277 |  
pack048 | 300.00006 | 3354896 | -1 | 2820690 | 300.0045 | 1984150 | -1 | 3446659 |  
pack049 | 300.00012 | 1196929 | -1 | 1128617 | 300.0003 | 1097395 | -1 | 1144939 |  
pack050 | 300.00003 | 2585597 | -1 | 2171337 | 300.0001 | 2616996 | -1 | 1566109 |  
pack051 | 80.5093 | 336742 | 29 | 247067 | 63.124287 | 257262 | 29 | 231891 |  
pack052 | 300.0001 | 2179857 | -1 | 2362270 | 300.00012 | 2001268 | -1 | 2877303 |  
pack053 | 300.0001 | 3461794 | -1 | 1843076 | 300.00006 | 3429702 | -1 | 1043339 |  
pack054 | 300.00006 | 2089549 | -1 | 1377452 | 300.0096 | 2252020 | -1 | 893280 |  
pack055 | 300.00006 | 3025701 | -1 | 2996557 | 300.0001 | 2307136 | -1 | 3062615 |  
AVERAGE |18.599014 | 88852.3 | 64658.0 | 14.885786 | 71231.7 | 56529.0 |  
TIME RATIO  = 124.94478
