2020-05-11
 13:07:30.009552400
Data/j30/J30 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j30_6_8.rcp | 0.0061899 | 32 | 39 | 7 | 0.0047341 | 20 | 39 | 14 |  
j30_6_9.rcp | 0.0039332 | 19 | 51 | 4 | 0.0071322 | 19 | 51 | 15 |  
j30_6_10.rcp | 300.01013 | 1706694 | -1 | 1368510 | 300.0025 | 1845095 | -1 | 1810447 |  
j30_7_1.rcp | 0.0057853 | 16 | 55 | 1 | 0.002518 | 16 | 55 | 1 |  
j30_7_2.rcp | 0.0026849 | 16 | 42 | 3 | 0.0022575 | 16 | 42 | 3 |  
j30_7_3.rcp | 0.0050809 | 18 | 42 | 3 | 0.003247 | 18 | 42 | 7 |  
j30_7_4.rcp | 0.0030277 | 19 | 44 | 4 | 0.0032306 | 19 | 44 | 5 |  
j30_7_5.rcp | 0.0075807 | 44 | 44 | 4 | 0.0067097 | 44 | 44 | 8 |  
j30_7_6.rcp | 0.0031026 | 17 | 35 | 1 | 0.0018647 | 13 | 35 | 3 |  
j30_7_7.rcp | 0.0026605 | 12 | 50 | 5 | 0.0029241 | 12 | 50 | 12 |  
j30_7_8.rcp | 0.0059412 | 27 | 44 | 18 | 0.0062211 | 27 | 44 | 29 |  
j30_7_9.rcp | 0.0049027 | 23 | 60 | 4 | 0.0052022 | 23 | 60 | 6 |  
j30_7_10.rcp | 14.215864 | 153428 | 49 | 2396 | 14.565172 | 153428 | 49 | 8783 |  
j30_8_1.rcp | 0.0012057 | 11 | 44 | 0 | 0.0010318 | 11 | 44 | 0 |  
j30_8_2.rcp | 0.0014988 | 13 | 51 | 0 | 0.0011743 | 13 | 51 | 0 |  
j30_8_3.rcp | 0.0015791 | 14 | 53 | 0 | 0.0016994 | 14 | 53 | 1 |  
j30_8_4.rcp | 0.005036 | 16 | 48 | 1 | 0.0020834 | 16 | 48 | 2 |  
j30_8_5.rcp | 0.0019826 | 15 | 58 | 0 | 0.0017297 | 15 | 58 | 1 |  
j30_8_6.rcp | 0.0029749 | 13 | 47 | 0 | 0.001787 | 13 | 47 | 3 |  
j30_8_7.rcp | 0.0017451 | 11 | 41 | 0 | 0.0014262 | 11 | 41 | 1 |  
j30_8_8.rcp | 0.0024462 | 15 | 51 | 2 | 0.0017778 | 15 | 51 | 3 |  
j30_8_9.rcp | 0.0018966 | 15 | 39 | 0 | 0.0015444 | 15 | 39 | 0 |  
j30_8_10.rcp | 0.002165 | 14 | 67 | 1 | 0.0019582 | 14 | 67 | 1 |  
j30_9_1.rcp | 300.02383 | 626826 | -1 | 1641811 | 300.00055 | 501142 | -1 | 1464205 |  
j30_9_2.rcp | 300.0202 | 733589 | -1 | 1394563 | 300.01138 | 484163 | -1 | 1410219 |  
j30_9_3.rcp | 300.00287 | 520444 | -1 | 1869694 | 300.00537 | 372495 | -1 | 1608449 |  
j30_9_4.rcp | 300.02237 | 590486 | -1 | 1173261 | 300.0074 | 350617 | -1 | 1379278 |  
j30_9_5.rcp | 300.01962 | 584787 | -1 | 810669 | 300.0003 | 505242 | -1 | 732111 |  
j30_9_6.rcp | 300.0001 | 701247 | -1 | 1623527 | 300.00656 | 558063 | -1 | 1346434 |  
j30_9_7.rcp | 300.00024 | 1095817 | -1 | 1897140 | 300.00928 | 924979 | -1 | 1593974 |  
j30_9_8.rcp | 300.02078 | 513181 | -1 | 1486083 | 300.0151 | 380287 | -1 | 1247199 |  
j30_9_9.rcp | 300.00024 | 751255 | -1 | 1899659 | 300.00018 | 500408 | -1 | 1599961 |  
j30_9_10.rcp | 300.00006 | 862263 | -1 | 1340813 | 300.00052 | 463980 | -1 | 1293838 |  
j30_10_1.rcp | 0.0186975 | 16 | 42 | 3 | 0.0062052 | 16 | 42 | 6 |  
j30_10_2.rcp | 300.0094 | 777436 | -1 | 572098 | 300.0004 | 768092 | -1 | 881392 |  
j30_10_3.rcp | 23.463402 | 57942 | 62 | 49208 | 26.113277 | 57870 | 62 | 97089 |  
j30_10_4.rcp | 300.00098 | 1168066 | -1 | 169101 | 300.00543 | 989656 | -1 | 623347 |  
j30_10_5.rcp | 2.676947 | 9858 | 41 | 5586 | 2.6230288 | 9730 | 41 | 13158 |  
j30_10_6.rcp | 8.690177 | 22312 | 44 | 14118 | 8.735123 | 22312 | 44 | 19808 |  
j30_10_7.rcp | 0.063924 | 230 | 49 | 26 | 0.0506148 | 230 | 49 | 130 |  
j30_10_8.rcp | 163.32297 | 514107 | 54 | 55224 | 169.88556 | 514107 | 54 | 113172 |  
j30_10_9.rcp | 0.0192528 | 38 | 49 | 20 | 0.0098616 | 38 | 49 | 27 |  
j30_10_10.rcp | 300.00528 | 891232 | -1 | 690344 | 300.00092 | 897125 | -1 | 798282 |  
j30_11_1.rcp | 300.00177 | 831965 | -1 | 386583 | 300.001 | 657913 | -1 | 574275 |  
j30_11_2.rcp | 0.0203326 | 50 | 56 | 11 | 0.020593 | 50 | 56 | 31 |  
j30_11_3.rcp | 0.0052051 | 19 | 81 | 6 | 0.0053278 | 19 | 81 | 10 |  
j30_11_4.rcp | 0.0089175 | 22 | 63 | 8 | 0.0082641 | 22 | 63 | 11 |  
j30_11_5.rcp | 8.769171 | 44118 | 49 | 9167 | 13.026863 | 33858 | 49 | 64567 |  
j30_11_6.rcp | 0.9846851 | 4489 | 44 | 573 | 0.7903605 | 4489 | 44 | 1504 |  
j30_11_7.rcp | 0.0078995 | 28 | 36 | 2 | 0.0064851 | 28 | 36 | 2 |  
j30_11_8.rcp | 0.0134249 | 32 | 62 | 37 | 0.0121145 | 32 | 62 | 42 |  
j30_11_9.rcp | 0.0057148 | 17 | 67 | 3 | 0.0044355 | 17 | 67 | 10 |  
j30_11_10.rcp | 0.0046044 | 14 | 38 | 3 | 0.0050265 | 14 | 38 | 11 |  
j30_12_1.rcp | 0.0056321 | 12 | 47 | 6 | 0.0033375 | 12 | 47 | 7 |  
j30_12_2.rcp | 0.0027979 | 11 | 46 | 0 | 0.0076034 | 11 | 46 | 3 |  
j30_12_3.rcp | 0.0046204 | 14 | 37 | 3 | 0.0029771 | 14 | 37 | 4 |  
j30_12_4.rcp | 0.0040859 | 12 | 63 | 0 | 0.0028827 | 12 | 63 | 1 |  
j30_12_5.rcp | 0.0028287 | 14 | 47 | 0 | 0.0021178 | 14 | 47 | 0 |  
j30_12_6.rcp | 0.0041771 | 12 | 53 | 0 | 0.0028404 | 12 | 53 | 4 |  
j30_12_7.rcp | 0.0035947 | 14 | 55 | 0 | 0.0031834 | 14 | 55 | 1 |  
j30_12_8.rcp | 0.0034509 | 15 | 35 | 0 | 0.0022605 | 15 | 35 | 0 |  
j30_12_9.rcp | 0.004359 | 11 | 52 | 3 | 0.003539 | 11 | 52 | 4 |  
j30_12_10.rcp | 0.0027354 | 12 | 57 | 0 | 0.0025394 | 12 | 57 | 0 |  
j30_13_1.rcp | 300.00357 | 784468 | -1 | 1036428 | 300.0002 | 506146 | -1 | 1086340 |  
j30_13_2.rcp | 300.0003 | 733167 | -1 | 849574 | 300.0003 | 609618 | -1 | 869710 |  
j30_13_3.rcp | 300.00504 | 765715 | -1 | 807822 | 300.00034 | 305975 | -1 | 913367 |  
j30_13_4.rcp | 300.00067 | 447282 | -1 | 1003614 | 300.00012 | 334094 | -1 | 1017868 |  
j30_13_5.rcp | 300.01492 | 754179 | -1 | 976020 | 300.01205 | 376367 | -1 | 1137520 |  
j30_13_6.rcp | 300.00027 | 639010 | -1 | 783515 | 300.00024 | 561599 | -1 | 922271 |  
j30_13_7.rcp | 300.0007 | 806411 | -1 | 499931 | 300.00034 | 442545 | -1 | 654842 |  
j30_13_8.rcp | 300.00067 | 336087 | -1 | 910787 | 300.00284 | 289398 | -1 | 1053616 |  
j30_13_9.rcp | 300.00064 | 511812 | -1 | 588054 | 300.00073 | 387628 | -1 | 622203 |  
j30_13_10.rcp | 300.00052 | 650520 | -1 | 719496 | 300.0064 | 678195 | -1 | 757905 |  
j30_14_1.rcp | 300.00082 | 688004 | -1 | 217411 | 300.0004 | 701414 | -1 | 463230 |  
j30_14_2.rcp | 300.0132 | 698100 | -1 | 206755 | 300.00034 | 517406 | -1 | 441266 |  
j30_14_3.rcp | 300.00012 | 527577 | -1 | 439900 | 300.0006 | 445124 | -1 | 1180392 |  
j30_14_4.rcp | 300.00546 | 569175 | -1 | 703969 | 300.0079 | 548496 | -1 | 1239059 |  
j30_14_5.rcp | 300.0108 | 755735 | -1 | 26840 | 300.01205 | 739365 | -1 | 267586 |  
j30_14_6.rcp | 300.00864 | 795391 | -1 | 205161 | 300.01886 | 802702 | -1 | 482664 |  
j30_14_7.rcp | 300.0006 | 574571 | -1 | 735894 | 300.00266 | 558057 | -1 | 1614091 |  
j30_14_8.rcp | 0.0287946 | 20 | 54 | 11 | 0.008531 | 20 | 54 | 22 |  
j30_14_9.rcp | 300.0002 | 804207 | -1 | 113607 | 300.0001 | 861636 | -1 | 239166 |  
j30_14_10.rcp | 300.02155 | 583892 | -1 | 210304 | 300.00027 | 616766 | -1 | 287601 |  
j30_15_1.rcp | 0.0159081 | 28 | 46 | 12 | 0.0142784 | 28 | 46 | 32 |  
j30_15_2.rcp | 0.0059541 | 13 | 47 | 0 | 0.0056041 | 13 | 47 | 1 |  
j30_15_3.rcp | 0.0542275 | 123 | 48 | 32 | 0.0455131 | 123 | 48 | 87 |  
j30_15_4.rcp | 0.0068253 | 13 | 48 | 0 | 0.0060052 | 13 | 48 | 1 |  
j30_15_5.rcp | 300.02164 | 674834 | -1 | 388606 | 300.00504 | 674160 | -1 | 653916 |  
j30_15_6.rcp | 0.0251485 | 12 | 67 | 3 | 0.0063993 | 12 | 67 | 7 |  
j30_15_7.rcp | 0.35718277 | 736 | 47 | 298 | 0.322769 | 736 | 47 | 480 |  
j30_15_8.rcp | 0.0274067 | 57 | 50 | 20 | 0.0276895 | 57 | 50 | 46 |  
j30_15_9.rcp | 0.0110247 | 20 | 54 | 12 | 0.0093505 | 20 | 54 | 20 |  
j30_15_10.rcp | 0.0097738 | 12 | 65 | 3 | 0.0050978 | 12 | 65 | 9 |  
j30_16_1.rcp | 0.0052464 | 13 | 51 | 2 | 0.0087958 | 13 | 51 | 4 |  
j30_16_2.rcp | 0.0048428 | 13 | 48 | 1 | 0.0041632 | 13 | 48 | 2 |  
j30_16_3.rcp | 0.0042247 | 12 | 36 | 0 | 0.0033196 | 12 | 36 | 0 |  
j30_16_4.rcp | 0.0054167 | 14 | 47 | 0 | 0.0036315 | 14 | 47 | 0 |  
j30_16_5.rcp | 0.0067947 | 13 | 51 | 0 | 0.0040929 | 13 | 51 | 0 |  
j30_16_6.rcp | 0.0052207 | 13 | 51 | 0 | 0.0036311 | 13 | 51 | 0 |  
j30_16_7.rcp | 0.0049558 | 14 | 34 | 0 | 0.0035217 | 14 | 34 | 0 |  
j30_16_8.rcp | 0.0040993 | 13 | 44 | 0 | 0.002978 | 13 | 44 | 0 |  
j30_16_9.rcp | 0.00489 | 14 | 44 | 0 | 0.0037136 | 14 | 44 | 0 |  
j30_16_10.rcp | 0.0094279 | 12 | 51 | 1 | 0.0065498 | 12 | 51 | 2 |  
j30_17_1.rcp | 300.0145 | 8733108 | -1 | 8052223 | 300.01505 | 7168976 | -1 | 9614111 |  
j30_17_2.rcp | 0.0096659 | 32 | 68 | 10 | 0.0020625 | 32 | 68 | 9 |  
j30_17_3.rcp | 0.0010163 | 14 | 60 | 7 | 0.0010505 | 14 | 60 | 10 |  
j30_17_4.rcp | 0.1893429 | 1959 | 49 | 2118 | 0.1289089 | 1931 | 49 | 1607 |  
j30_17_5.rcp | 100.2544 | 2035343 | 47 | 1655450 | 103.88519 | 2035343 | 47 | 1816438 |  
j30_17_6.rcp | 0.003023 | 18 | 63 | 16 | 0.0010168 | 18 | 63 | 17 |  
j30_17_7.rcp | 300.00644 | 9580302 | -1 | 9226219 | 300.00882 | 8917204 | -1 | 9892019 |  
j30_17_8.rcp | 0.0104535 | 110 | 61 | 40 | 0.0076274 | 110 | 61 | 58 |  
j30_17_9.rcp | 0.002508 | 41 | 48 | 23 | 0.0027684 | 41 | 48 | 23 |  
j30_17_10.rcp | 6.957E-4 | 12 | 66 | 5 | 6.248E-4 | 12 | 66 | 5 |  
j30_18_1.rcp | 0.0017468 | 30 | 53 | 2 | 0.0017445 | 30 | 53 | 2 |  
j30_18_2.rcp | 0.0013841 | 31 | 55 | 5 | 0.0012049 | 31 | 55 | 4 |  
j30_18_3.rcp | 0.0014638 | 22 | 56 | 9 | 0.0016174 | 22 | 56 | 5 |  
j30_18_4.rcp | 0.0025608 | 52 | 70 | 14 | 0.0027541 | 52 | 70 | 14 |  
j30_18_5.rcp | 0.0012651 | 20 | 52 | 8 | 0.0014224 | 20 | 52 | 10 |  
j30_18_6.rcp | 0.0079873 | 136 | 62 | 45 | 0.0075204 | 136 | 62 | 54 |  
j30_18_7.rcp | 0.0012651 | 14 | 48 | 11 | 0.0012927 | 14 | 48 | 14 |  
j30_18_8.rcp | 0.0012259 | 22 | 52 | 3 | 0.0013712 | 22 | 52 | 6 |  
j30_18_9.rcp | 0.0014461 | 19 | 47 | 16 | 0.0018303 | 19 | 47 | 24 |  
j30_18_10.rcp | 15.57651 | 285202 | 49 | 223333 | 14.1341095 | 248606 | 49 | 252521 |  
j30_19_1.rcp | 0.0011712 | 25 | 40 | 3 | 0.0012447 | 25 | 40 | 6 |  
j30_19_2.rcp | 0.0011132 | 15 | 58 | 3 | 0.0010503 | 15 | 58 | 6 |  
j30_19_3.rcp | 8.187E-4 | 15 | 83 | 6 | 8.873E-4 | 15 | 83 | 11 |  
j30_19_4.rcp | 6.744E-4 | 16 | 39 | 5 | 6.413E-4 | 16 | 39 | 6 |  
j30_19_5.rcp | 0.0012269 | 17 | 48 | 8 | 0.0013645 | 17 | 48 | 12 |  
j30_19_6.rcp | 0.0015038 | 24 | 49 | 10 | 0.0017208 | 24 | 49 | 12 |  
j30_19_7.rcp | 0.0017609 | 25 | 57 | 9 | 0.0016394 | 25 | 57 | 8 |  
j30_19_8.rcp | 0.0011605 | 21 | 55 | 5 | 0.0010486 | 21 | 55 | 9 |  
j30_19_9.rcp | 5.629E-4 | 14 | 38 | 2 | 5.754E-4 | 14 | 38 | 3 |  
j30_19_10.rcp | 0.0012242 | 20 | 47 | 4 | 0.0014534 | 20 | 47 | 5 |  
j30_20_1.rcp | 0.0013309 | 15 | 57 | 2 | 8.434E-4 | 15 | 57 | 3 |  
j30_20_2.rcp | 7.809E-4 | 12 | 70 | 3 | 7.981E-4 | 12 | 70 | 4 |  
j30_20_3.rcp | 6.758E-4 | 15 | 49 | 3 | 7.123E-4 | 15 | 49 | 3 |  
j30_20_4.rcp | 6.343E-4 | 14 | 43 | 0 | 7.859E-4 | 14 | 43 | 4 |  
j30_20_5.rcp | 6.667E-4 | 13 | 61 | 5 | 7.44E-4 | 13 | 61 | 6 |  
j30_20_6.rcp | 4.889E-4 | 12 | 51 | 1 | 4.921E-4 | 12 | 51 | 1 |  
j30_20_7.rcp | 5.905E-4 | 11 | 42 | 2 | 6.225E-4 | 11 | 42 | 2 |  
j30_20_8.rcp | 5.852E-4 | 12 | 51 | 1 | 5.601E-4 | 12 | 51 | 1 |  
j30_20_9.rcp | 8.458E-4 | 15 | 41 | 0 | 5.493E-4 | 15 | 41 | 0 |  
j30_20_10.rcp | 7.694E-4 | 15 | 37 | 0 | 8.22E-4 | 15 | 37 | 1 |  
j30_21_1.rcp | 300.01385 | 2496553 | -1 | 2274362 | 300.00006 | 2867240 | -1 | 2106838 |  
j30_21_2.rcp | 300.008 | 1388462 | -1 | 3548089 | 300.01337 | 1284896 | -1 | 2877190 |  
j30_21_3.rcp | 300.00018 | 1132795 | -1 | 2280849 | 300.00067 | 954856 | -1 | 2025120 |  
j30_21_4.rcp | 300.00656 | 4984862 | -1 | 1089823 | 300.0002 | 3897796 | -1 | 1626534 |  
j30_21_5.rcp | 300.01672 | 1472802 | -1 | 2849661 | 300.00623 | 1429302 | -1 | 3015332 |  
j30_21_6.rcp | 300.0111 | 1161424 | -1 | 2125385 | 300.01297 | 1002870 | -1 | 2313456 |  
j30_21_7.rcp | 300.00003 | 1332274 | -1 | 2441220 | 300.0003 | 1328381 | -1 | 2690820 |  
j30_21_8.rcp | 300.0003 | 1477179 | -1 | 1707891 | 300.0002 | 1443066 | -1 | 1690762 |  
j30_21_9.rcp | 300.00012 | 1331415 | -1 | 2977693 | 300.0001 | 1215584 | -1 | 2727548 |  
j30_21_10.rcp | 300.0003 | 1262030 | -1 | 2254204 | 300.00015 | 1036440 | -1 | 2824819 |  
j30_22_1.rcp | 300.00015 | 1988019 | -1 | 1171408 | 300.0003 | 2064491 | -1 | 1836395 |  
j30_22_2.rcp | 0.0145797 | 19 | 45 | 6 | 0.0035827 | 19 | 45 | 6 |  
j30_22_3.rcp | 0.0038502 | 22 | 63 | 2 | 0.0038212 | 22 | 63 | 10 |  
j30_22_4.rcp | 0.0032857 | 16 | 42 | 3 | 0.0031531 | 16 | 42 | 5 |  
j30_22_5.rcp | 0.0068966 | 26 | 52 | 20 | 0.006883 | 26 | 52 | 27 |  
j30_22_6.rcp | 18.385675 | 100821 | 52 | 54060 | 22.226673 | 100821 | 52 | 102419 |  
j30_22_7.rcp | 300.00055 | 1563365 | -1 | 743005 | 300.00012 | 1232865 | -1 | 1438854 |  
j30_22_8.rcp | 300.00052 | 1354578 | -1 | 2347412 | 300.00015 | 1380010 | -1 | 2523954 |  
j30_22_9.rcp | 0.0159593 | 23 | 76 | 4 | 0.0046716 | 23 | 76 | 7 |  
j30_22_10.rcp | 0.0066236 | 34 | 55 | 21 | 0.0075359 | 34 | 55 | 31 |  
j30_23_1.rcp | 0.0045223 | 15 | 63 | 6 | 0.0029051 | 15 | 63 | 7 |  
j30_23_2.rcp | 0.0253593 | 14 | 53 | 1 | 0.0021252 | 14 | 53 | 2 |  
j30_23_3.rcp | 0.002958 | 16 | 46 | 6 | 0.0029204 | 16 | 46 | 9 |  
j30_23_4.rcp | 0.0061436 | 45 | 65 | 8 | 0.0044314 | 45 | 65 | 12 |  
j30_23_5.rcp | 0.0047791 | 24 | 52 | 4 | 0.0048237 | 24 | 52 | 3 |  
j30_23_6.rcp | 0.0036736 | 18 | 48 | 3 | 0.0032004 | 18 | 48 | 6 |  
j30_23_7.rcp | 0.0040066 | 23 | 60 | 5 | 0.0046382 | 23 | 60 | 15 |  
j30_23_8.rcp | 0.0099136 | 45 | 48 | 5 | 0.0081951 | 45 | 48 | 13 |  
j30_23_9.rcp | 0.0051583 | 24 | 63 | 8 | 0.0050175 | 24 | 63 | 10 |  
j30_23_10.rcp | 0.0033759 | 17 | 61 | 4 | 0.0021726 | 17 | 61 | 6 |  
j30_24_1.rcp | 0.0028272 | 15 | 53 | 3 | 0.0019653 | 15 | 53 | 4 |  
j30_24_2.rcp | 0.0039301 | 14 | 58 | 2 | 0.0026227 | 14 | 58 | 4 |  
j30_24_3.rcp | 0.0022584 | 12 | 69 | 2 | 0.0023327 | 12 | 69 | 5 |  
j30_24_4.rcp | 0.0026749 | 16 | 53 | 3 | 0.0022493 | 16 | 53 | 6 |  
j30_24_5.rcp | 0.0024788 | 11 | 51 | 4 | 0.0027776 | 11 | 51 | 5 |  
j30_24_6.rcp | 0.0021105 | 14 | 56 | 1 | 0.0016526 | 14 | 56 | 2 |  
j30_24_7.rcp | 0.0020063 | 13 | 44 | 2 | 0.0018326 | 13 | 44 | 4 |  
j30_24_8.rcp | 0.0028518 | 13 | 38 | 0 | 0.0014914 | 13 | 38 | 0 |  
j30_24_9.rcp | 0.0018071 | 11 | 43 | 1 | 0.0014862 | 11 | 43 | 1 |  
j30_24_10.rcp | 0.0039159 | 13 | 53 | 1 | 0.0020765 | 13 | 53 | 2 |  
j30_25_1.rcp | 300.00095 | 569978 | -1 | 1140810 | 300.0057 | 567413 | -1 | 1050532 |  
j30_25_2.rcp | 300.0001 | 768929 | -1 | 1580640 | 300.00003 | 588183 | -1 | 1302432 |  
j30_25_3.rcp | 300.0001 | 965347 | -1 | 1174219 | 300.00208 | 702872 | -1 | 1646815 |  
j30_25_4.rcp | 300.00076 | 589597 | -1 | 1507167 | 300.0076 | 453219 | -1 | 1493444 |  
j30_25_5.rcp | 300.0006 | 1107550 | -1 | 1703493 | 300.00693 | 777224 | -1 | 1839207 |  
j30_25_6.rcp | 300.00052 | 675082 | -1 | 1830205 | 300.00073 | 628333 | -1 | 1601041 |  
j30_25_7.rcp | 300.00116 | 658011 | -1 | 1459488 | 300.0065 | 657536 | -1 | 1105908 |  
j30_25_8.rcp | 300.0645 | 1004276 | -1 | 960166 | 300.0004 | 723501 | -1 | 1387579 |  
j30_25_9.rcp | 300.00006 | 868301 | -1 | 2309029 | 300.00076 | 1016318 | -1 | 1272647 |  
j30_25_10.rcp | 300.0003 | 663702 | -1 | 1597169 | 300.0005 | 646175 | -1 | 1669674 |  
j30_26_1.rcp | 0.0373497 | 59 | 59 | 55 | 0.0199 | 59 | 59 | 85 |  
j30_26_2.rcp | 0.3163703 | 1385 | 40 | 278 | 0.2586331 | 1385 | 40 | 561 |  
j30_26_3.rcp | 0.0061061 | 14 | 58 | 7 | 0.0057622 | 14 | 58 | 13 |  
