2020-05-16
 10:19:56.445164600
Data/KSD15/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j30_15_2.rcp | 0.0010649 | 9 | 481 | 0 | 0.0013117 | 9 | 481 | 0 |  
j30_15_3.rcp | 0.0018019 | 10 | 260 | 0 | 0.001775 | 10 | 260 | 2 |  
j30_15_4.rcp | 0.0012249 | 10 | 253 | 0 | 0.0010109 | 10 | 253 | 0 |  
j30_15_5.rcp | 0.0015609 | 9 | 588 | 5 | 0.0014062 | 9 | 588 | 6 |  
j30_15_6.rcp | 0.0011955 | 9 | 679 | 0 | 0.0010085 | 9 | 679 | 1 |  
j30_15_7.rcp | 0.0042229 | 22 | 302 | 1 | 0.0028256 | 22 | 302 | 2 |  
j30_15_8.rcp | 0.0013352 | 10 | 576 | 1 | 0.0012353 | 10 | 576 | 2 |  
j30_15_9.rcp | 0.0107808 | 99 | 333 | 1 | 0.0106144 | 99 | 333 | 1 |  
j30_15_10.rcp | 0.0012214 | 8 | 523 | 0 | 9.525E-4 | 8 | 523 | 0 |  
j30_16_1.rcp | 0.0019217 | 11 | 318 | 1 | 0.0016348 | 11 | 318 | 1 |  
j30_16_2.rcp | 0.0012795 | 10 | 510 | 0 | 0.0010417 | 10 | 510 | 0 |  
j30_16_3.rcp | 9.449E-4 | 10 | 255 | 0 | 9.468E-4 | 10 | 255 | 0 |  
j30_16_4.rcp | 0.0011144 | 10 | 304 | 0 | 0.0012036 | 10 | 304 | 0 |  
j30_16_5.rcp | 0.0012636 | 10 | 287 | 0 | 0.0012567 | 10 | 287 | 0 |  
j30_16_6.rcp | 0.0014395 | 10 | 382 | 0 | 0.0012041 | 10 | 382 | 0 |  
j30_16_7.rcp | 0.0013638 | 10 | 428 | 0 | 0.0011767 | 10 | 428 | 0 |  
j30_16_8.rcp | 0.001497 | 11 | 326 | 0 | 0.0012905 | 11 | 326 | 1 |  
j30_16_9.rcp | 0.0011009 | 8 | 484 | 0 | 0.0011154 | 8 | 484 | 0 |  
j30_16_10.rcp | 0.0017411 | 9 | 381 | 0 | 0.001152 | 9 | 381 | 0 |  
j30_17_1.rcp | 3.74E-4 | 11 | 680 | 2 | 5.543E-4 | 11 | 680 | 6 |  
j30_17_2.rcp | 3.005E-4 | 10 | 589 | 2 | 4.196E-4 | 10 | 589 | 4 |  
j30_17_3.rcp | 2.624E-4 | 10 | 492 | 1 | 2.584E-4 | 10 | 492 | 1 |  
j30_17_4.rcp | 5.095E-4 | 25 | 481 | 2 | 8.009E-4 | 25 | 481 | 3 |  
j30_17_5.rcp | 2.885E-4 | 9 | 409 | 3 | 4.548E-4 | 9 | 409 | 6 |  
j30_17_6.rcp | 3.434E-4 | 9 | 489 | 2 | 3.537E-4 | 9 | 489 | 3 |  
j30_17_7.rcp | 0.0018238 | 30 | 486 | 2 | 0.0022045 | 30 | 486 | 15 |  
