2020-05-21
 18:15:45.849369500
Data/J90/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j90_16_8.rcp | 0.0566181 | 35 | 71 | 0 | 0.0429782 | 35 | 71 | 0 |  
j90_16_9.rcp | 0.0515783 | 34 | 66 | 0 | 0.0370069 | 34 | 66 | 0 |  
j90_16_10.rcp | 0.0555793 | 34 | 71 | 0 | 0.0430999 | 34 | 71 | 0 |  
j90_17_1.rcp | 300.00012 | 529615 | -1 | 1457768 | 300.00333 | 274673 | -1 | 808848 |  
j90_17_2.rcp | 300.00003 | 986039 | -1 | 1148326 | 300.00052 | 575279 | -1 | 1340976 |  
j90_17_3.rcp | 300.0002 | 1486055 | -1 | 537907 | 300.00082 | 775123 | -1 | 730045 |  
j90_17_4.rcp | 5.990143 | 13863 | 94 | 29890 | 12.848079 | 11793 | 94 | 36555 |  
j90_17_5.rcp | 0.0248465 | 57 | 113 | 54 | 0.0338617 | 57 | 113 | 91 |  
j90_17_6.rcp | 300.00006 | 1254283 | -1 | 1992809 | 300.00076 | 548707 | -1 | 1005107 |  
j90_17_7.rcp | 300.00006 | 1485254 | -1 | 1264840 | 300.00003 | 989982 | -1 | 1241948 |  
j90_17_8.rcp | 300.00104 | 798237 | -1 | 891432 | 300.00208 | 492597 | -1 | 638795 |  
j90_17_9.rcp | 300.00055 | 908218 | -1 | 1973085 | 300.00012 | 730882 | -1 | 900686 |  
j90_17_10.rcp | 300.00003 | 1175044 | -1 | 640533 | 300.0006 | 439906 | -1 | 991299 |  
j90_18_1.rcp | 0.0102695 | 35 | 101 | 18 | 0.0105339 | 35 | 101 | 25 |  
j90_18_2.rcp | 0.0111172 | 38 | 94 | 22 | 0.0171469 | 38 | 94 | 40 |  
j90_18_3.rcp | 0.0100789 | 37 | 83 | 15 | 0.0113681 | 37 | 83 | 24 |  
j90_18_4.rcp | 0.0082482 | 36 | 98 | 12 | 0.0095117 | 36 | 98 | 21 |  
j90_18_5.rcp | 1.475751 | 3474 | 90 | 5385 | 2.0301063 | 3474 | 90 | 8333 |  
j90_18_6.rcp | 0.0116086 | 37 | 83 | 15 | 0.0140154 | 37 | 83 | 25 |  
j90_18_7.rcp | 0.0101 | 31 | 73 | 21 | 0.013433 | 31 | 73 | 30 |  
j90_18_8.rcp | 0.0111813 | 49 | 92 | 21 | 0.0122491 | 49 | 92 | 36 |  
j90_18_9.rcp | 0.0126695 | 59 | 79 | 11 | 0.015295 | 59 | 79 | 41 |  
j90_18_10.rcp | 0.0084584 | 37 | 94 | 10 | 0.0106187 | 37 | 94 | 17 |  
j90_19_1.rcp | 0.0087771 | 39 | 98 | 6 | 0.0084957 | 39 | 98 | 12 |  
