2020-06-22
 14:32:41.784911100
Data/J30/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j30_25_9.rcp | 300.0001 | 379485 | -1 | 964175 | 300.0005 | 653630 | -1 | 1522499 |  
j30_25_10.rcp | 300.00058 | 278705 | -1 | 878806 | 300.00027 | 510345 | -1 | 1432931 |  
j30_26_1.rcp | 0.0536449 | 59 | 59 | 85 | 0.0218047 | 59 | 59 | 85 |  
j30_26_2.rcp | 0.6012646 | 1385 | 40 | 560 | 0.27805242 | 1385 | 40 | 560 |  
j30_26_3.rcp | 0.0122201 | 14 | 58 | 13 | 0.005441 | 14 | 58 | 13 |  
j30_26_4.rcp | 0.1808378 | 231 | 62 | 281 | 0.0717596 | 231 | 62 | 281 |  
j30_26_5.rcp | 0.73344743 | 931 | 74 | 1096 | 0.4251498 | 931 | 74 | 1096 |  
j30_26_6.rcp | 300.00034 | 413996 | -1 | 631911 | 300.00067 | 747102 | -1 | 1299352 |  
j30_26_7.rcp | 0.1062013 | 177 | 56 | 81 | 0.044085 | 177 | 56 | 81 |  
j30_26_8.rcp | 0.0191612 | 24 | 66 | 15 | 0.0098709 | 24 | 66 | 15 |  
j30_26_9.rcp | 300.00046 | 430217 | -1 | 653475 | 300.00006 | 788272 | -1 | 1231966 |  
j30_26_10.rcp | 0.0328164 | 40 | 49 | 25 | 0.0122654 | 40 | 49 | 25 |  
j30_27_1.rcp | 0.2952827 | 970 | 43 | 46 | 0.1199336 | 970 | 43 | 46 |  
j30_27_2.rcp | 0.0718775 | 68 | 58 | 84 | 0.031276 | 68 | 58 | 84 |  
j30_27_3.rcp | 0.0081219 | 18 | 60 | 3 | 0.0041153 | 18 | 60 | 3 |  
j30_27_4.rcp | 0.0113548 | 14 | 64 | 14 | 0.0057731 | 14 | 64 | 14 |  
j30_27_5.rcp | 0.0281885 | 36 | 49 | 24 | 0.0133447 | 36 | 49 | 24 |  
j30_27_6.rcp | 0.0068313 | 11 | 59 | 5 | 0.0033529 | 11 | 59 | 5 |  
j30_27_7.rcp | 0.1508854 | 309 | 49 | 135 | 0.0669404 | 309 | 49 | 135 |  
j30_27_8.rcp | 0.0139231 | 18 | 66 | 6 | 0.0058264 | 18 | 66 | 6 |  
j30_27_9.rcp | 0.0086741 | 12 | 55 | 5 | 0.004287 | 12 | 55 | 5 |  
j30_27_10.rcp | 0.007753 | 14 | 62 | 2 | 0.0037035 | 14 | 62 | 2 |  
j30_28_1.rcp | 0.0093723 | 14 | 69 | 4 | 0.0042902 | 14 | 69 | 4 |  
j30_28_2.rcp | 0.006389 | 13 | 57 | 3 | 0.0030825 | 13 | 57 | 3 |  
j30_28_3.rcp | 0.0063598 | 12 | 40 | 2 | 0.0033004 | 12 | 40 | 2 |  
j30_28_4.rcp | 0.0077718 | 16 | 49 | 1 | 0.0034166 | 16 | 49 | 1 |  
j30_28_5.rcp | 0.0061353 | 13 | 73 | 3 | 0.0029936 | 13 | 73 | 3 |  
j30_28_6.rcp | 0.0082409 | 16 | 55 | 7 | 0.0043599 | 16 | 55 | 7 |  
j30_28_7.rcp | 0.0052927 | 12 | 48 | 1 | 0.0023339 | 12 | 48 | 1 |  
j30_28_8.rcp | 0.0067778 | 14 | 53 | 2 | 0.0030586 | 14 | 53 | 2 |  
j30_28_9.rcp | 0.0080715 | 14 | 62 | 6 | 0.0037406 | 14 | 62 | 6 |  
j30_28_10.rcp | 0.0077283 | 14 | 59 | 2 | 0.0039104 | 14 | 59 | 2 |  
j30_29_1.rcp | 300.00177 | 239303 | -1 | 432904 | 300.0049 | 370594 | -1 | 697696 |  
j30_29_2.rcp | 300.0025 | 176171 | -1 | 528688 | 300.0014 | 241063 | -1 | 813629 |  
j30_29_3.rcp | 300.00067 | 357137 | -1 | 460330 | 300.0002 | 560182 | -1 | 644070 |  
j30_29_4.rcp | 300.00012 | 418182 | -1 | 922708 | 300.00024 | 535173 | -1 | 1200337 |  
j30_29_5.rcp | 300.00714 | 226009 | -1 | 493875 | 300.00003 | 346667 | -1 | 761568 |  
j30_29_6.rcp | 300.00064 | 226041 | -1 | 528436 | 300.00012 | 384610 | -1 | 779265 |  
j30_29_7.rcp | 300.00247 | 143170 | -1 | 524687 | 300.0019 | 243501 | -1 | 865642 |  
j30_29_8.rcp | 300.0002 | 201259 | -1 | 618317 | 300.0004 | 340942 | -1 | 1049373 |  
j30_29_9.rcp | 300.00116 | 407864 | -1 | 227344 | 300.00076 | 514438 | -1 | 392772 |  
j30_29_10.rcp | 300.0061 | 132113 | -1 | 554488 | 300.00455 | 202461 | -1 | 997148 |  
j30_30_1.rcp | 293.65298 | 200626 | 47 | 289483 | 190.78937 | 200626 | 47 | 281222 |  
j30_30_2.rcp | 300.0023 | 244435 | -1 | 378747 | 300.00122 | 550542 | -1 | 908121 |  
j30_30_3.rcp | 300.00128 | 275280 | -1 | 341699 | 300.00037 | 535042 | -1 | 704160 |  
j30_30_4.rcp | 300.0006 | 340653 | -1 | 236388 | 286.78473 | 538654 | 53 | 373805 |  
j30_30_5.rcp | 300.00018 | 249121 | -1 | 491985 | 300.0002 | 475542 | -1 | 1005169 |  
j30_30_6.rcp | 300.0003 | 248221 | -1 | 239857 | 300.0012 | 416647 | -1 | 430940 |  
j30_30_7.rcp | 300.00186 | 157120 | -1 | 457599 | 300.00015 | 279658 | -1 | 863669 |  
j30_30_8.rcp | 300.00165 | 265222 | -1 | 586715 | 300.00058 | 478599 | -1 | 1050732 |  
j30_30_9.rcp | 300.00104 | 351665 | -1 | 243793 | 300.00092 | 653142 | -1 | 418948 |  
j30_30_10.rcp | 300.00082 | 286392 | -1 | 279753 | 300.0009 | 452039 | -1 | 478366 |  
j30_31_1.rcp | 0.0134648 | 12 | 43 | 2 | 0.0056872 | 12 | 43 | 2 |  
j30_31_2.rcp | 0.0079941 | 10 | 63 | 1 | 0.0035311 | 10 | 63 | 1 |  
j30_31_3.rcp | 0.0099777 | 15 | 58 | 1 | 0.0043956 | 15 | 58 | 1 |  
j30_31_4.rcp | 12.586963 | 11572 | 50 | 13152 | 4.569125 | 11572 | 50 | 13201 |  
j30_31_5.rcp | 5.4558954 | 5169 | 52 | 2135 | 3.2919688 | 5169 | 52 | 2135 |  
j30_31_6.rcp | 0.0163695 | 16 | 53 | 6 | 0.0053942 | 16 | 53 | 6 |  
j30_31_7.rcp | 0.0222262 | 21 | 61 | 4 | 0.0120625 | 21 | 61 | 4 |  
j30_31_8.rcp | 0.0176029 | 14 | 58 | 10 | 0.0080424 | 14 | 58 | 10 |  
j30_31_9.rcp | 300.0005 | 305552 | -1 | 293866 | 300.0002 | 598957 | -1 | 573755 |  
j30_31_10.rcp | 300.00052 | 237099 | -1 | 225931 | 300.0012 | 408486 | -1 | 405921 |  
j30_32_1.rcp | 0.0192471 | 17 | 61 | 0 | 0.0056301 | 17 | 61 | 0 |  
j30_32_2.rcp | 0.010587 | 14 | 60 | 2 | 0.0043102 | 14 | 60 | 2 |  
j30_32_3.rcp | 0.0118328 | 13 | 57 | 7 | 0.0048381 | 13 | 57 | 7 |  
j30_32_4.rcp | 0.0099589 | 15 | 68 | 5 | 0.0044845 | 15 | 68 | 5 |  
j30_32_5.rcp | 0.0103518 | 12 | 54 | 2 | 0.0046349 | 12 | 54 | 2 |  
j30_32_6.rcp | 0.0101096 | 13 | 44 | 3 | 0.0045535 | 13 | 44 | 3 |  
j30_32_7.rcp | 0.006572 | 15 | 35 | 0 | 0.0034169 | 15 | 35 | 0 |  
j30_32_8.rcp | 0.0096935 | 15 | 54 | 2 | 0.0040729 | 15 | 54 | 2 |  
j30_32_9.rcp | 0.0072402 | 13 | 65 | 0 | 0.0034048 | 13 | 65 | 0 |  
j30_32_10.rcp | 0.0065362 | 11 | 51 | 1 | 0.003174 | 11 | 51 | 1 |  
j30_33_1.rcp | 32.79276 | 478364 | 65 | 347138 | 17.42803 | 478364 | 65 | 347131 |  
j30_33_2.rcp | 0.0066869 | 50 | 60 | 72 | 0.0042711 | 50 | 60 | 72 |  
j30_33_3.rcp | 300.0001 | 2382376 | -1 | 3925746 | 300.00006 | 4151009 | -1 | 6781961 |  
j30_33_4.rcp | 0.0028138 | 17 | 77 | 34 | 0.0020769 | 17 | 77 | 34 |  
j30_33_5.rcp | 300.00012 | 1937405 | -1 | 2511273 | 300.00003 | 3473330 | -1 | 4338783 |  
j30_33_6.rcp | 0.0072998 | 71 | 59 | 72 | 0.0047335 | 71 | 59 | 72 |  
j30_33_7.rcp | 0.0017609 | 14 | 58 | 10 | 9.783E-4 | 14 | 58 | 10 |  
j30_33_8.rcp | 300.00006 | 2844828 | -1 | 1081367 | 300.0001 | 6405465 | -1 | 2663188 |  
j30_33_9.rcp | 50.344337 | 414092 | 65 | 481897 | 32.1514 | 414092 | 65 | 481897 |  
j30_33_10.rcp | 0.0035052 | 41 | 53 | 13 | 0.002249 | 41 | 53 | 13 |  
j30_34_1.rcp | 0.003247 | 27 | 68 | 20 | 0.0020623 | 27 | 68 | 20 |  
j30_34_2.rcp | 0.002251 | 15 | 44 | 8 | 0.0014632 | 15 | 44 | 8 |  
j30_34_3.rcp | 37.942856 | 535375 | 69 | 260895 | 18.454004 | 535375 | 69 | 268890 |  
j30_34_4.rcp | 0.0035457 | 15 | 67 | 9 | 0.0015684 | 15 | 67 | 9 |  
j30_34_5.rcp | 0.0038271 | 29 | 63 | 13 | 0.0025041 | 29 | 63 | 13 |  
j30_34_6.rcp | 0.0025283 | 15 | 52 | 10 | 0.0013688 | 15 | 52 | 10 |  
j30_34_7.rcp | 0.003635 | 29 | 58 | 9 | 0.0022624 | 29 | 58 | 9 |  
j30_34_8.rcp | 0.0053349 | 56 | 58 | 16 | 0.0033227 | 56 | 58 | 16 |  
j30_34_9.rcp | 0.0017339 | 14 | 60 | 12 | 9.499E-4 | 14 | 60 | 12 |  
j30_34_10.rcp | 0.0010267 | 10 | 47 | 4 | 6.846E-4 | 10 | 47 | 4 |  
j30_35_1.rcp | 0.0039323 | 35 | 57 | 24 | 0.0020075 | 35 | 57 | 24 |  
j30_35_2.rcp | 0.0013432 | 13 | 53 | 6 | 8.062E-4 | 13 | 53 | 6 |  
j30_35_3.rcp | 0.0019722 | 18 | 60 | 6 | 0.0011405 | 18 | 60 | 6 |  
j30_35_4.rcp | 0.0020105 | 19 | 50 | 5 | 0.0013465 | 19 | 50 | 5 |  
j30_35_5.rcp | 0.0012773 | 15 | 60 | 4 | 8.613E-4 | 15 | 60 | 4 |  
j30_35_6.rcp | 0.0022584 | 19 | 58 | 10 | 0.0016008 | 19 | 58 | 10 |  
j30_35_7.rcp | 0.0152631 | 170 | 61 | 100 | 0.009039 | 170 | 61 | 100 |  
j30_35_8.rcp | 0.0014641 | 21 | 63 | 12 | 9.988E-4 | 21 | 63 | 12 |  
j30_35_9.rcp | 0.0015564 | 17 | 59 | 9 | 0.0010099 | 17 | 59 | 9 |  
j30_35_10.rcp | 0.0026584 | 26 | 59 | 9 | 0.001628 | 26 | 59 | 9 |  
j30_36_1.rcp | 8.416E-4 | 14 | 66 | 1 | 6.079E-4 | 14 | 66 | 1 |  
j30_36_2.rcp | 7.304E-4 | 13 | 44 | 2 | 4.734E-4 | 13 | 44 | 2 |  
j30_36_3.rcp | 8.933E-4 | 15 | 61 | 4 | 6.185E-4 | 15 | 61 | 4 |  
j30_36_4.rcp | 9.717E-4 | 15 | 59 | 1 | 5.884E-4 | 15 | 59 | 1 |  
j30_36_5.rcp | 0.0011481 | 14 | 64 | 2 | 7.514E-4 | 14 | 64 | 2 |  
j30_36_6.rcp | 9.35E-4 | 15 | 46 | 5 | 5.948E-4 | 15 | 46 | 5 |  
j30_36_7.rcp | 7.581E-4 | 12 | 56 | 1 | 5.002E-4 | 12 | 56 | 1 |  
j30_36_8.rcp | 0.0010101 | 18 | 63 | 1 | 6.786E-4 | 18 | 63 | 1 |  
j30_36_9.rcp | 0.0011481 | 15 | 59 | 1 | 6.69E-4 | 15 | 59 | 1 |  
j30_36_10.rcp | 0.0011571 | 16 | 59 | 5 | 7.285E-4 | 16 | 59 | 5 |  
j30_37_1.rcp | 300.00073 | 694402 | -1 | 793631 | 300.00006 | 1529091 | -1 | 1516814 |  
j30_37_2.rcp | 300.00015 | 328595 | -1 | 1340168 | 300.00058 | 539104 | -1 | 2285075 |  
j30_37_3.rcp | 300.00018 | 780869 | -1 | 1097566 | 300.00052 | 1580186 | -1 | 1867144 |  
j30_37_4.rcp | 300.00012 | 619398 | -1 | 1370429 | 300.00018 | 919540 | -1 | 2457080 |  
j30_37_5.rcp | 300.001 | 841780 | -1 | 1016180 | 300.00052 | 1488822 | -1 | 1940166 |  
j30_37_6.rcp | 300.0008 | 535339 | -1 | 1015633 | 300.00012 | 967688 | -1 | 1929803 |  
j30_37_7.rcp | 300.00012 | 719883 | -1 | 1447728 | 300.0005 | 1258051 | -1 | 2492928 |  
j30_37_8.rcp | 300.00015 | 444425 | -1 | 1188522 | 300.00037 | 735816 | -1 | 2021724 |  
j30_37_9.rcp | 300.00217 | 771230 | -1 | 1347179 | 300.00012 | 1544723 | -1 | 3196208 |  
j30_37_10.rcp | 300.00082 | 475471 | -1 | 975754 | 300.00055 | 910981 | -1 | 1873786 |  
j30_38_1.rcp | 300.00006 | 1227975 | -1 | 640704 | 300.00015 | 2911359 | -1 | 1549909 |  
j30_38_2.rcp | 0.013531 | 50 | 54 | 21 | 0.0071745 | 50 | 54 | 23 |  
j30_38_3.rcp | 0.0109365 | 28 | 59 | 15 | 0.0058827 | 28 | 59 | 15 |  
j30_38_4.rcp | 0.011377 | 39 | 59 | 16 | 0.0062584 | 39 | 59 | 16 |  
j30_38_5.rcp | 15.671204 | 31286 | 71 | 25418 | 9.699388 | 31286 | 71 | 34220 |  
j30_38_6.rcp | 0.0051766 | 14 | 63 | 5 | 0.0024981 | 14 | 63 | 5 |  
j30_38_7.rcp | 273.65573 | 735526 | 65 | 267566 | 125.65061 | 735526 | 65 | 267566 |  
j30_38_8.rcp | 0.0230839 | 46 | 61 | 21 | 0.0105763 | 46 | 61 | 21 |  
j30_38_9.rcp | 0.0353388 | 95 | 63 | 49 | 0.0216622 | 95 | 63 | 49 |  
j30_38_10.rcp | 0.0121447 | 37 | 60 | 10 | 0.0075196 | 37 | 60 | 10 |  
j30_39_1.rcp | 0.0123317 | 36 | 55 | 19 | 0.00588 | 36 | 55 | 19 |  
j30_39_2.rcp | 0.0081113 | 28 | 54 | 15 | 0.0042058 | 28 | 54 | 15 |  
j30_39_3.rcp | 0.0069853 | 15 | 54 | 9 | 0.003802 | 15 | 54 | 9 |  
j30_39_4.rcp | 0.0078144 | 28 | 53 | 9 | 0.0038073 | 28 | 53 | 9 |  
j30_39_5.rcp | 0.003661 | 8 | 55 | 5 | 0.0017716 | 8 | 55 | 5 |  
j30_39_6.rcp | 300.00003 | 909740 | -1 | 394908 | 300.00006 | 2139200 | -1 | 924612 |  
j30_39_7.rcp | 0.012829 | 43 | 56 | 18 | 0.0072835 | 43 | 56 | 18 |  
j30_39_8.rcp | 0.0035272 | 14 | 67 | 4 | 0.0019081 | 14 | 67 | 4 |  
j30_39_9.rcp | 0.0096859 | 26 | 64 | 7 | 0.0057531 | 26 | 64 | 7 |  
j30_39_10.rcp | 0.0107687 | 23 | 60 | 10 | 0.0056047 | 23 | 60 | 10 |  
j30_40_1.rcp | 0.0046802 | 16 | 51 | 4 | 0.0024559 | 16 | 51 | 4 |  
j30_40_2.rcp | 0.0030267 | 15 | 56 | 1 | 0.0016328 | 15 | 56 | 1 |  
j30_40_3.rcp | 0.0032516 | 15 | 57 | 1 | 0.001742 | 15 | 57 | 1 |  
j30_40_4.rcp | 0.003184 | 14 | 57 | 0 | 0.0017492 | 14 | 57 | 0 |  
j30_40_5.rcp | 0.0030625 | 14 | 65 | 3 | 0.0015988 | 14 | 65 | 3 |  
j30_40_6.rcp | 0.0039923 | 11 | 60 | 2 | 0.0020095 | 11 | 60 | 2 |  
j30_40_7.rcp | 0.0032652 | 13 | 46 | 0 | 0.0015433 | 13 | 46 | 0 |  
j30_40_8.rcp | 0.0034978 | 17 | 57 | 2 | 0.0017884 | 17 | 57 | 2 |  
j30_40_9.rcp | 0.0039244 | 15 | 64 | 2 | 0.0018443 | 15 | 64 | 2 |  
j30_40_10.rcp | 0.0035815 | 13 | 51 | 1 | 0.0016987 | 13 | 51 | 1 |  
j30_41_1.rcp | 300.00333 | 346562 | -1 | 682209 | 300.0001 | 521286 | -1 | 1050833 |  
j30_41_2.rcp | 300.00003 | 285367 | -1 | 817644 | 300.00006 | 540235 | -1 | 1433388 |  
j30_41_3.rcp | 300.00098 | 233857 | -1 | 1073183 | 300.0007 | 368602 | -1 | 1716524 |  
j30_41_4.rcp | 300.0066 | 291151 | -1 | 567568 | 300.00018 | 532669 | -1 | 1076120 |  
j30_41_5.rcp | 300.00137 | 373078 | -1 | 731703 | 300.0027 | 570361 | -1 | 1157250 |  
j30_41_6.rcp | 300.00168 | 256345 | -1 | 815089 | 300.00137 | 385932 | -1 | 1326619 |  
j30_41_7.rcp | 300.00378 | 272890 | -1 | 781927 | 300.00012 | 448099 | -1 | 1197710 |  
j30_41_8.rcp | 300.00006 | 267405 | -1 | 821006 | 300.00134 | 482134 | -1 | 1391399 |  
j30_41_9.rcp | 300.00125 | 268287 | -1 | 690113 | 300.00037 | 469197 | -1 | 1195138 |  
j30_41_10.rcp | 300.0015 | 311700 | -1 | 809493 | 300.00058 | 535529 | -1 | 1283080 |  
j30_42_1.rcp | 0.2708646 | 344 | 58 | 253 | 0.1384214 | 344 | 58 | 253 |  
j30_42_2.rcp | 288.14835 | 330639 | 50 | 609579 | 149.76091 | 330639 | 50 | 611365 |  
j30_42_3.rcp | 300.00146 | 349542 | -1 | 462141 | 300.00082 | 701743 | -1 | 983962 |  
j30_42_4.rcp | 300.00125 | 411366 | -1 | 242966 | 300.00067 | 714654 | -1 | 524913 |  
j30_42_5.rcp | 0.005902 | 11 | 52 | 1 | 0.0030027 | 11 | 52 | 1 |  
j30_42_6.rcp | 300.0038 | 337322 | -1 | 434734 | 300.0009 | 721157 | -1 | 1039948 |  
j30_42_7.rcp | 0.0199635 | 18 | 66 | 13 | 0.0071363 | 18 | 66 | 13 |  
j30_42_8.rcp | 300.0007 | 284482 | -1 | 481803 | 300.00003 | 471177 | -1 | 798110 |  
j30_42_9.rcp | 300.00385 | 305360 | -1 | 499210 | 300.00024 | 832860 | -1 | 1380640 |  
j30_42_10.rcp | 0.0168212 | 22 | 75 | 16 | 0.0137171 | 22 | 75 | 16 |  
j30_43_1.rcp | 300.00195 | 384856 | -1 | 453849 | 300.008 | 837204 | -1 | 1072059 |  
j30_43_2.rcp | 0.0154826 | 19 | 43 | 4 | 0.0043601 | 19 | 43 | 4 |  
j30_43_3.rcp | 249.87978 | 429005 | 57 | 102497 | 139.61768 | 429005 | 57 | 104104 |  
j30_43_4.rcp | 0.0122936 | 15 | 67 | 13 | 0.0062035 | 15 | 67 | 13 |  
j30_43_5.rcp | 0.0944347 | 149 | 64 | 138 | 0.0495557 | 149 | 64 | 138 |  
j30_43_6.rcp | 9.654237 | 12670 | 58 | 7032 | 4.760013 | 12670 | 58 | 7032 |  
j30_43_7.rcp | 0.0086317 | 14 | 52 | 8 | 0.0040689 | 14 | 52 | 8 |  
j30_43_8.rcp | 0.73883575 | 1270 | 62 | 286 | 0.3053365 | 1270 | 62 | 345 |  
j30_43_9.rcp | 5.9670224 | 10411 | 57 | 7368 | 2.9502256 | 10411 | 57 | 7368 |  
j30_43_10.rcp | 0.101180494 | 93 | 60 | 114 | 0.0500278 | 93 | 60 | 120 |  
j30_44_1.rcp | 0.0068142 | 13 | 50 | 2 | 0.003449 | 13 | 50 | 2 |  
j30_44_2.rcp | 0.0081461 | 13 | 54 | 3 | 0.0037883 | 13 | 54 | 3 |  
j30_44_3.rcp | 0.0055226 | 17 | 51 | 1 | 0.0034287 | 17 | 51 | 1 |  
j30_44_4.rcp | 0.0072025 | 11 | 57 | 2 | 0.0028336 | 11 | 57 | 2 |  
j30_44_5.rcp | 0.0054326 | 14 | 55 | 1 | 0.0026471 | 14 | 55 | 1 |  
j30_44_6.rcp | 0.0054289 | 14 | 56 | 1 | 0.0024799 | 14 | 56 | 1 |  
j30_44_7.rcp | 0.0067149 | 13 | 42 | 1 | 0.0028863 | 13 | 42 | 1 |  
j30_44_8.rcp | 0.0054953 | 8 | 49 | 3 | 0.0026229 | 8 | 49 | 3 |  
j30_44_9.rcp | 0.0053707 | 15 | 64 | 0 | 0.0026158 | 15 | 64 | 0 |  
j30_44_10.rcp | 0.0063421 | 13 | 63 | 1 | 0.0026745 | 13 | 63 | 1 |  
j30_45_1.rcp | 300.0012 | 185591 | -1 | 622855 | 300.00122 | 279828 | -1 | 985474 |  
j30_45_2.rcp | 300.002 | 329005 | -1 | 419033 | 300.00052 | 503598 | -1 | 588529 |  
j30_45_3.rcp | 300.00464 | 141661 | -1 | 604897 | 300.00046 | 215459 | -1 | 902797 |  
j30_45_4.rcp | 300.00143 | 132278 | -1 | 673312 | 300.00067 | 219857 | -1 | 1101967 |  
j30_45_5.rcp | 300.00232 | 150702 | -1 | 681552 | 300.00256 | 225487 | -1 | 1106067 |  
j30_45_6.rcp | 300.00058 | 138980 | -1 | 637925 | 300.00015 | 227289 | -1 | 1030528 |  
j30_45_7.rcp | 300.00055 | 138256 | -1 | 731039 | 300.00052 | 217507 | -1 | 1208797 |  
j30_45_8.rcp | 300.00507 | 152029 | -1 | 463485 | 300.00015 | 228723 | -1 | 844807 |  
j30_45_9.rcp | 300.00427 | 168056 | -1 | 511885 | 300.0001 | 272372 | -1 | 824005 |  
j30_45_10.rcp | 300.00024 | 160941 | -1 | 593999 | 300.00113 | 260058 | -1 | 996693 |  
j30_46_1.rcp | 300.00046 | 200976 | -1 | 361502 | 300.00034 | 438484 | -1 | 870000 |  
j30_46_2.rcp | 300.0018 | 227215 | -1 | 382704 | 300.00153 | 467766 | -1 | 803246 |  
j30_46_3.rcp | 300.00055 | 172488 | -1 | 428053 | 300.0001 | 377665 | -1 | 927847 |  
j30_46_4.rcp | 300.00098 | 252687 | -1 | 236545 | 300.0002 | 491872 | -1 | 461200 |  
j30_46_5.rcp | 0.1362596 | 131 | 57 | 88 | 0.0809157 | 131 | 57 | 88 |  
j30_46_6.rcp | 300.00113 | 248432 | -1 | 268126 | 300.00116 | 448070 | -1 | 452677 |  
j30_46_7.rcp | 300.00067 | 214813 | -1 | 467312 | 300.00012 | 327863 | -1 | 752552 |  
j30_46_8.rcp | 300.00137 | 227895 | -1 | 568283 | 300.0001 | 486765 | -1 | 1089410 |  
j30_46_9.rcp | 300.00067 | 216668 | -1 | 496281 | 300.00107 | 384704 | -1 | 881897 |  
j30_46_10.rcp | 300.00003 | 280304 | -1 | 311885 | 300.0095 | 201153 | -1 | 256048 |  
j30_47_1.rcp | 0.060634 | 14 | 58 | 6 | 0.0180373 | 14 | 58 | 6 |  
j30_47_2.rcp | 0.0510329 | 17 | 59 | 4 | 0.024695 | 17 | 59 | 4 |  
j30_47_3.rcp | 0.0954506 | 38 | 55 | 8 | 0.0634812 | 38 | 55 | 8 |  
j30_47_4.rcp | 0.0555288 | 22 | 49 | 9 | 0.0180891 | 22 | 49 | 9 |  
j30_47_5.rcp | 23.105192 | 11169 | 47 | 2794 | 13.813635 | 11169 | 47 | 3161 |  
j30_47_6.rcp | 68.31155 | 23797 | 53 | 10961 | 39.04733 | 23797 | 53 | 10962 |  
j30_47_7.rcp | 300.0005 | 308629 | -1 | 67047 | 212.5549 | 383995 | 66 | 83371 |  
j30_47_8.rcp | 0.0100553 | 12 | 48 | 1 | 0.0047161 | 12 | 48 | 1 |  
j30_47_9.rcp | 0.0206493 | 13 | 65 | 9 | 0.0061673 | 13 | 65 | 9 |  
j30_47_10.rcp | 300.0005 | 153357 | -1 | 226118 | 300.00125 | 640692 | -1 | 949391 |  
j30_48_1.rcp | 0.0166057 | 14 | 63 | 0 | 0.0050837 | 14 | 63 | 0 |  
j30_48_2.rcp | 0.0092983 | 15 | 54 | 0 | 0.0035215 | 15 | 54 | 0 |  
j30_48_3.rcp | 0.0081011 | 15 | 50 | 2 | 0.0036043 | 15 | 50 | 2 |  
j30_48_4.rcp | 0.0114794 | 16 | 57 | 2 | 0.0046295 | 16 | 57 | 2 |  
j30_48_5.rcp | 0.0119332 | 15 | 58 | 0 | 0.0048369 | 15 | 58 | 0 |  
j30_48_6.rcp | 0.0078711 | 14 | 58 | 1 | 0.00345 | 14 | 58 | 1 |  
j30_48_7.rcp | 0.0131787 | 14 | 55 | 1 | 0.0062077 | 14 | 55 | 1 |  
j30_48_8.rcp | 0.0101089 | 13 | 44 | 1 | 0.0042137 | 13 | 44 | 1 |  
j30_48_9.rcp | 0.0089014 | 13 | 59 | 0 | 0.0039914 | 13 | 59 | 0 |  
j30_48_10.rcp | 0.0091081 | 13 | 54 | 1 | 0.0038078 | 13 | 54 | 1 |  
AVERAGE |6.601708 | 22511.408 | 20615.936 | 3.6577399 | 22511.408 | 19701.088 |  
TIME RATIO  = 180.486 backtracks= 0.02020-06-23
 18:09:19.224628300
Data/J30/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j30_11_5.rcp | 27.304115 | 33858 | 49 | 64743 | 16.252766 | 33858 | 49 | 66115 |  
j30_11_6.rcp | 1.9859747 | 4489 | 44 | 1504 | 0.8845513 | 4489 | 44 | 1504 |  
j30_11_7.rcp | 0.0134304 | 28 | 36 | 2 | 0.0075725 | 28 | 36 | 2 |  
j30_11_8.rcp | 0.0328112 | 32 | 62 | 42 | 0.0154598 | 32 | 62 | 42 |  
j30_11_9.rcp | 0.0120828 | 17 | 67 | 10 | 0.0062487 | 17 | 67 | 10 |  
j30_11_10.rcp | 0.010112 | 14 | 38 | 11 | 0.0059156 | 14 | 38 | 11 |  
AVERAGE |4.893088 | 6406.3335 | 11052.0 | 2.8620853 | 6406.3335 | 11280.667 |  
TIME RATIO  = 170.96234 backtracks= 0.02020-06-23
 18:10:39.013193
Data/J30/ 
  BRANCHEMENT DYNAMIQUE  
 Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j30_1_1.rcp | 0.0686486 | 104 | 43 | 75 | 0.0464767 | 104 | 43 | 81 |  
j30_1_2.rcp | 0.0264695 | 47 | 47 | 50 | 0.0115835 | 47 | 47 | 50 |  
j30_1_3.rcp | 0.0088042 | 31 | 47 | 15 | 0.0112032 | 31 | 47 | 15 |  
j30_1_4.rcp | 0.0440825 | 120 | 62 | 173 | 0.0559412 | 120 | 62 | 173 |  
j30_1_5.rcp | 0.1773787 | 453 | 39 | 665 | 0.1885353 | 338 | 39 | 455 |  
j30_1_6.rcp | 0.0173984 | 68 | 48 | 55 | 0.0239956 | 68 | 48 | 55 |  
j30_1_7.rcp | 0.0056315 | 19 | 60 | 12 | 0.0062092 | 19 | 60 | 12 |  
j30_1_8.rcp | 0.0065619 | 20 | 53 | 15 | 0.0079119 | 20 | 53 | 15 |  
j30_1_9.rcp | 0.077640496 | 191 | 49 | 254 | 0.07543609 | 191 | 49 | 254 |  
j30_1_10.rcp | 0.0363252 | 104 | 45 | 130 | 0.0310597 | 104 | 45 | 130 |  
j30_2_1.rcp | 0.0105383 | 28 | 38 | 14 | 0.0072385 | 28 | 38 | 14 |  
j30_2_2.rcp | 0.014051 | 57 | 51 | 12 | 0.0082742 | 57 | 51 | 12 |  
j30_2_3.rcp | 0.0067712 | 37 | 43 | 7 | 0.0054989 | 37 | 43 | 7 |  
