2020-06-24
 11:13:18.363220100
Data/J60/ 
  BRANCHEMENT STATIQUE 
Inst |old_time |old_backt |makespan |old_prop |new_time |new_backt |makespan |new_prop|  
j60_6_8.rcp | 300.00143 | 279664 | -1 | 305335 | 300.00052 | 485865 | -1 | 688785 |  
j60_6_9.rcp | 0.0316719 | 22 | 64 | 13 | 0.0116467 | 22 | 64 | 13 |  
j60_6_10.rcp | 300.00055 | 282183 | -1 | 416892 | 300.00006 | 539124 | -1 | 859754 |  
j60_7_1.rcp | 300.0001 | 492677 | -1 | 327783 | 300.0002 | 1412016 | -1 | 939490 |  
j60_7_2.rcp | 0.0315887 | 31 | 85 | 11 | 0.013071 | 31 | 85 | 11 |  
j60_7_3.rcp | 0.0173901 | 25 | 62 | 5 | 0.0086645 | 25 | 62 | 5 |  
j60_7_4.rcp | 0.0131084 | 22 | 63 | 2 | 0.0062873 | 22 | 63 | 2 |  
j60_7_5.rcp | 0.0242948 | 30 | 71 | 12 | 0.0121146 | 30 | 71 | 12 |  
j60_7_6.rcp | 0.0243399 | 30 | 65 | 18 | 0.0111979 | 30 | 65 | 18 |  
j60_7_7.rcp | 0.0320171 | 38 | 89 | 18 | 0.0148187 | 38 | 89 | 18 |  
j60_7_8.rcp | 0.0191293 | 26 | 66 | 3 | 0.0089529 | 26 | 66 | 3 |  
j60_7_9.rcp | 65.6208 | 104478 | 44 | 14839 | 30.255783 | 104478 | 44 | 16520 |  
j60_7_10.rcp | 0.0284987 | 26 | 82 | 10 | 0.0098144 | 26 | 82 | 10 |  
j60_8_1.rcp | 0.0117045 | 24 | 64 | 2 | 0.0053457 | 24 | 64 | 2 |  
j60_8_2.rcp | 0.0110252 | 21 | 61 | 0 | 0.0050396 | 21 | 61 | 0 |  
j60_8_3.rcp | 0.0194427 | 27 | 79 | 2 | 0.0107724 | 27 | 79 | 2 |  
j60_8_4.rcp | 0.0124264 | 23 | 64 | 0 | 0.0057291 | 23 | 64 | 0 |  
j60_8_5.rcp | 0.0182499 | 21 | 83 | 7 | 0.009168 | 21 | 83 | 7 |  
j60_8_6.rcp | 0.0143319 | 25 | 56 | 1 | 0.0068257 | 25 | 56 | 1 |  
j60_8_7.rcp | 0.0152472 | 25 | 62 | 1 | 0.0087809 | 25 | 62 | 1 |  
j60_8_8.rcp | 0.0220449 | 21 | 66 | 3 | 0.0069358 | 21 | 66 | 3 |  
j60_8_9.rcp | 0.0125433 | 23 | 58 | 0 | 0.0067566 | 23 | 58 | 0 |  
j60_8_10.rcp | 0.0179661 | 22 | 97 | 4 | 0.0077109 | 22 | 97 | 4 |  
j60_9_1.rcp | 300.00824 | 256084 | -1 | 248033 | 300.00363 | 273434 | -1 | 405382 |  
j60_9_2.rcp | 300.01498 | 122660 | -1 | 236468 | 300.00705 | 150298 | -1 | 393050 |  
j60_9_3.rcp | 300.0011 | 52965 | -1 | 228109 | 300.0095 | 67326 | -1 | 285447 |  
j60_9_4.rcp | 300.00427 | 93377 | -1 | 169467 | 300.003 | 133179 | -1 | 242914 |  
j60_9_5.rcp | 300.0014 | 250088 | -1 | 185182 | 300.00882 | 304692 | -1 | 256611 |  
j60_9_6.rcp | 300.001 | 222619 | -1 | 239825 | 300.00116 | 284694 | -1 | 305549 |  
j60_9_7.rcp | 300.00458 | 234866 | -1 | 126172 | 300.00015 | 302184 | -1 | 158368 |  
j60_9_8.rcp | 300.00055 | 231864 | -1 | 168395 | 300.0003 | 257794 | -1 | 182905 |  
j60_9_9.rcp | 300.0006 | 159269 | -1 | 169397 | 300.002 | 197323 | -1 | 272509 |  
j60_9_10.rcp | 300.01443 | 332397 | -1 | 207559 | 300.0001 | 459038 | -1 | 235971 |  
j60_10_1.rcp | 300.00076 | 89991 | -1 | 147114 | 300.00534 | 163389 | -1 | 268413 |  
j60_10_2.rcp | 300.00137 | 488018 | -1 | 65218 | 300.00012 | 836816 | -1 | 109583 |  
j60_10_3.rcp | 300.00504 | 149160 | -1 | 163480 | 300.00305 | 249596 | -1 | 283777 |  
j60_10_4.rcp | 0.0708164 | 26 | 80 | 27 | 0.0323991 | 26 | 80 | 27 |  
j60_10_5.rcp | 300.0028 | 121970 | -1 | 379860 | 300.0027 | 275513 | -1 | 816096 |  
j60_10_6.rcp | 300.0001 | 121842 | -1 | 193084 | 300.0006 | 198789 | -1 | 336462 |  
j60_10_7.rcp | 300.0003 | 194646 | -1 | 147264 | 300.00006 | 329757 | -1 | 271269 |  
j60_10_8.rcp | 300.00098 | 133753 | -1 | 153478 | 206.27803 | 151456 | 65 | 166364 |  
j60_10_9.rcp | 300.0028 | 153071 | -1 | 91862 | 300.00034 | 249196 | -1 | 157409 |  
j60_10_10.rcp | 300.0074 | 182422 | -1 | 156730 | 300.00226 | 304670 | -1 | 403400 |  
j60_11_1.rcp | 0.0463309 | 24 | 71 | 27 | 0.0220424 | 24 | 71 | 27 |  
j60_11_2.rcp | 0.0525213 | 55 | 61 | 10 | 0.0310025 | 55 | 61 | 10 |  
j60_11_3.rcp | 0.0413803 | 20 | 76 | 8 | 0.0160032 | 20 | 76 | 8 |  
j60_11_4.rcp | 300.00122 | 177614 | -1 | 79656 | 300.00027 | 388423 | -1 | 170938 |  
j60_11_5.rcp | 4.2650175 | 2419 | 65 | 1500 | 2.6128178 | 2419 | 65 | 1591 |  
j60_11_6.rcp | 0.0444711 | 30 | 70 | 4 | 0.0261638 | 30 | 70 | 4 |  
j60_11_7.rcp | 0.0408059 | 21 | 70 | 11 | 0.0193794 | 21 | 70 | 11 |  
j60_11_8.rcp | 0.034065 | 24 | 69 | 6 | 0.0175953 | 24 | 69 | 6 |  
j60_11_9.rcp | 0.0383935 | 21 | 62 | 10 | 0.0150658 | 21 | 62 | 10 |  
j60_11_10.rcp | 0.0527701 | 38 | 58 | 11 | 0.0250383 | 38 | 58 | 11 |  
j60_12_1.rcp | 0.0205 | 23 | 59 | 1 | 0.0090897 | 23 | 59 | 1 |  
j60_12_2.rcp | 0.0246233 | 25 | 58 | 2 | 0.0121796 | 25 | 58 | 2 |  
j60_12_3.rcp | 0.0208041 | 21 | 75 | 0 | 0.0109572 | 21 | 75 | 0 |  
j60_12_4.rcp | 0.0221474 | 22 | 69 | 0 | 0.0104871 | 22 | 69 | 0 |  
j60_12_5.rcp | 0.0346558 | 23 | 63 | 4 | 0.0165566 | 23 | 63 | 4 |  
j60_12_6.rcp | 0.0260394 | 27 | 54 | 1 | 0.0111645 | 27 | 54 | 1 |  
j60_12_7.rcp | 0.0220346 | 24 | 71 | 0 | 0.0107986 | 24 | 71 | 0 |  
j60_12_8.rcp | 0.0205507 | 22 | 60 | 0 | 0.0092679 | 22 | 60 | 0 |  
j60_12_9.rcp | 0.0245944 | 19 | 59 | 2 | 0.0101603 | 19 | 59 | 2 |  
j60_12_10.rcp | 0.0308466 | 24 | 79 | 2 | 0.0142885 | 24 | 79 | 2 |  
j60_13_1.rcp | 300.00012 | 312138 | -1 | 62840 | 300.00027 | 310755 | -1 | 68616 |  
j60_13_2.rcp | 300.00555 | 108821 | -1 | 107058 | 300.00146 | 153880 | -1 | 139360 |  
j60_13_3.rcp | 300.00235 | 135517 | -1 | 55847 | 300.00507 | 157610 | -1 | 72738 |  
j60_13_4.rcp | 300.0008 | 849409 | -1 | 1168 | 300.00006 | 575111 | -1 | 1170 |  
j60_13_5.rcp | 300.01718 | 88685 | -1 | 89191 | 300.00107 | 121840 | -1 | 142151 |  
j60_13_6.rcp | 300.00113 | 119331 | -1 | 90845 | 300.00287 | 153799 | -1 | 136468 |  
j60_13_7.rcp | 300.00034 | 194115 | -1 | 110970 | 300.00876 | 215325 | -1 | 127020 |  
j60_13_8.rcp | 300.0004 | 97415 | -1 | 108888 | 300.00037 | 169013 | -1 | 117020 |  
j60_13_9.rcp | 300.0002 | 285885 | -1 | 31875 | 300.00024 | 313511 | -1 | 33619 |  
j60_13_10.rcp | 300.00555 | 141116 | -1 | 81605 | 300.0008 | 191447 | -1 | 100358 |  
j60_14_1.rcp | 300.00073 | 154242 | -1 | 94792 | 300.00006 | 246410 | -1 | 196997 |  
j60_14_2.rcp | 300.00546 | 82623 | -1 | 161936 | 300.00052 | 140815 | -1 | 308565 |  
j60_14_3.rcp | 300.00006 | 233909 | -1 | 16618 | 300.00037 | 313044 | -1 | 24295 |  
j60_14_4.rcp | 300.00067 | 185732 | -1 | 199518 | 300.00104 | 228994 | -1 | 242381 |  
j60_14_5.rcp | 300.00253 | 90389 | -1 | 143922 | 300.00153 | 151958 | -1 | 244421 |  
j60_14_6.rcp | 300.0006 | 127356 | -1 | 76370 | 300.00464 | 219381 | -1 | 147646 |  
j60_14_7.rcp | 300.00122 | 101171 | -1 | 58054 | 300.0052 | 121460 | -1 | 249239 |  
j60_14_8.rcp | 0.1137439 | 32 | 88 | 25 | 0.0664616 | 32 | 88 | 25 |  
j60_14_9.rcp | 300.00153 | 92525 | -1 | 189304 | 300.00436 | 151017 | -1 | 416459 |  
j60_14_10.rcp | 300.00037 | 49362 | -1 | 196775 | 300.00534 | 66335 | -1 | 265041 |  
j60_15_1.rcp | 0.0541107 | 22 | 84 | 4 | 0.0248603 | 22 | 84 | 4 |  
j60_15_2.rcp | 0.076066494 | 20 | 89 | 9 | 0.032481 | 20 | 89 | 9 |  
j60_15_3.rcp | 0.0682154 | 37 | 72 | 8 | 0.0392227 | 37 | 72 | 10 |  
j60_15_4.rcp | 0.1047884 | 48 | 75 | 13 | 0.0653474 | 48 | 75 | 13 |  
j60_15_5.rcp | 79.04983 | 38495 | 70 | 25720 | 36.969116 | 38495 | 70 | 25724 |  
j60_15_6.rcp | 0.0588835 | 23 | 76 | 6 | 0.0358466 | 23 | 76 | 6 |  
j60_15_7.rcp | 72.87127 | 27732 | 64 | 24268 | 33.636852 | 27732 | 64 | 24459 |  
j60_15_8.rcp | 3.7419777 | 1755 | 79 | 351 | 1.7316617 | 1755 | 79 | 351 |  
j60_15_9.rcp | 0.049678 | 29 | 72 | 2 | 0.0237127 | 29 | 72 | 2 |  
j60_15_10.rcp | 0.0433733 | 24 | 61 | 1 | 0.022455 | 24 | 61 | 1 |  
j60_16_1.rcp | 0.0348567 | 21 | 64 | 0 | 0.0147487 | 21 | 64 | 0 |  
j60_16_2.rcp | 0.0297494 | 22 | 64 | 0 | 0.0128449 | 22 | 64 | 0 |  
j60_16_3.rcp | 0.0322222 | 25 | 53 | 0 | 0.0149797 | 25 | 53 | 0 |  
j60_16_4.rcp | 0.0380008 | 26 | 60 | 1 | 0.0188941 | 26 | 60 | 1 |  
j60_16_5.rcp | 0.02773 | 23 | 66 | 0 | 0.0131168 | 23 | 66 | 0 |  
j60_16_6.rcp | 0.037049 | 25 | 66 | 0 | 0.0167749 | 25 | 66 | 0 |  
j60_16_7.rcp | 0.0439558 | 25 | 82 | 5 | 0.0215003 | 25 | 82 | 5 |  
j60_16_8.rcp | 0.0310277 | 24 | 68 | 0 | 0.0145476 | 24 | 68 | 0 |  
j60_16_9.rcp | 0.0356921 | 27 | 54 | 1 | 0.018621 | 27 | 54 | 1 |  
j60_16_10.rcp | 0.0314157 | 22 | 68 | 1 | 0.0162782 | 22 | 68 | 1 |  
j60_17_1.rcp | 300.0001 | 280330 | -1 | 1350287 | 300.00052 | 763444 | -1 | 1976283 |  
j60_17_2.rcp | 300.00067 | 1558142 | -1 | 358818 | 300.00012 | 2532514 | -1 | 571268 |  
j60_17_3.rcp | 300.0004 | 362583 | -1 | 669078 | 300.00098 | 683342 | -1 | 1337329 |  
j60_17_4.rcp | 0.0178732 | 38 | 71 | 85 | 0.010528 | 38 | 71 | 85 |  
j60_17_5.rcp | 134.02097 | 402374 | 59 | 213967 | 68.97692 | 402374 | 59 | 224903 |  
j60_17_6.rcp | 300.0015 | 656337 | -1 | 811333 | 300.0004 | 1083774 | -1 | 1379311 |  
j60_17_7.rcp | 0.0318757 | 42 | 83 | 98 | 0.011714 | 42 | 83 | 98 |  
j60_17_8.rcp | 300.0002 | 384836 | -1 | 1318273 | 300.0001 | 581947 | -1 | 2143107 |  
j60_17_9.rcp | 0.03194 | 57 | 76 | 84 | 0.0180545 | 57 | 76 | 84 |  
j60_17_10.rcp | 10.757485 | 29286 | 72 | 62312 | 5.0468173 | 29286 | 72 | 62348 |  
j60_18_1.rcp | 0.0152167 | 26 | 81 | 18 | 0.0060144 | 26 | 81 | 18 |  
j60_18_2.rcp | 0.0107694 | 28 | 69 | 21 | 0.0051285 | 28 | 69 | 21 |  
j60_18_3.rcp | 0.0095257 | 26 | 77 | 16 | 0.0044633 | 26 | 77 | 16 |  
j60_18_4.rcp | 0.0086303 | 19 | 71 | 16 | 0.0078852 | 19 | 71 | 16 |  
j60_18_5.rcp | 0.0090695 | 28 | 80 | 16 | 0.0050281 | 28 | 80 | 16 |  
j60_18_6.rcp | 0.0090291 | 24 | 61 | 14 | 0.0041985 | 24 | 61 | 14 |  
j60_18_7.rcp | 0.0140027 | 38 | 93 | 18 | 0.0084162 | 38 | 93 | 18 |  
j60_18_8.rcp | 0.0089745 | 28 | 78 | 19 | 0.0047833 | 28 | 78 | 19 |  
j60_18_9.rcp | 0.008717 | 36 | 69 | 16 | 0.0049713 | 36 | 69 | 18 |  
j60_18_10.rcp | 0.0080632 | 30 | 97 | 9 | 0.0039895 | 30 | 97 | 9 |  
j60_19_1.rcp | 0.006992 | 28 | 62 | 5 | 0.0035208 | 28 | 62 | 5 |  
j60_19_2.rcp | 0.0092228 | 25 | 83 | 14 | 0.0034102 | 25 | 83 | 14 |  
j60_19_3.rcp | 0.0098764 | 34 | 83 | 11 | 0.0055373 | 34 | 83 | 11 |  
j60_19_4.rcp | 0.0065975 | 26 | 67 | 10 | 0.0029492 | 26 | 67 | 10 |  
j60_19_5.rcp | 0.006719 | 22 | 73 | 7 | 0.0031879 | 22 | 73 | 7 |  
j60_19_6.rcp | 0.0063025 | 21 | 69 | 6 | 0.0040698 | 21 | 69 | 6 |  
j60_19_7.rcp | 0.00656 | 31 | 60 | 8 | 0.0042057 | 31 | 60 | 8 |  
j60_19_8.rcp | 0.0140823 | 40 | 87 | 18 | 0.0088584 | 40 | 87 | 18 |  
j60_19_9.rcp | 0.011417 | 35 | 69 | 12 | 0.0063537 | 35 | 69 | 12 |  
j60_19_10.rcp | 0.007265 | 28 | 78 | 10 | 0.0050658 | 28 | 78 | 10 |  
j60_20_1.rcp | 0.0048859 | 22 | 60 | 2 | 0.0021836 | 22 | 60 | 2 |  
j60_20_2.rcp | 0.0041687 | 21 | 78 | 5 | 0.0025016 | 21 | 78 | 5 |  
j60_20_3.rcp | 0.0051989 | 21 | 69 | 4 | 0.0022234 | 21 | 69 | 4 |  
j60_20_4.rcp | 0.0042151 | 24 | 86 | 1 | 0.0021753 | 24 | 86 | 1 |  
j60_20_5.rcp | 0.0040923 | 25 | 71 | 0 | 0.002549 | 25 | 71 | 0 |  
j60_20_6.rcp | 0.0053441 | 26 | 97 | 1 | 0.0024233 | 26 | 97 | 1 |  
j60_20_7.rcp | 0.0035132 | 20 | 74 | 0 | 0.0019854 | 20 | 74 | 0 |  
j60_20_8.rcp | 0.0065435 | 28 | 65 | 3 | 0.0026078 | 28 | 65 | 3 |  
j60_20_9.rcp | 0.0067417 | 23 | 74 | 7 | 0.0030665 | 23 | 74 | 7 |  
j60_20_10.rcp | 0.0046308 | 25 | 70 | 1 | 0.0031315 | 25 | 70 | 1 |  
j60_21_1.rcp | 300.00037 | 343012 | -1 | 343972 | 300.00006 | 448425 | -1 | 437482 |  
j60_21_2.rcp | 300.001 | 145166 | -1 | 579696 | 300.0004 | 209848 | -1 | 795819 |  
j60_21_3.rcp | 300.00095 | 112951 | -1 | 463956 | 300.0026 | 163415 | -1 | 770022 |  
j60_21_4.rcp | 300.00018 | 285257 | -1 | 479014 | 300.00012 | 371517 | -1 | 653653 |  
j60_21_5.rcp | 300.0001 | 384054 | -1 | 621213 | 300.00006 | 479663 | -1 | 921343 |  
j60_21_6.rcp | 300.0011 | 276186 | -1 | 411495 | 300.00003 | 424020 | -1 | 547589 |  
j60_21_7.rcp | 300.00034 | 476534 | -1 | 448621 | 300.00012 | 529466 | -1 | 502043 |  
j60_21_8.rcp | 300.00003 | 413760 | -1 | 459931 | 300.00015 | 794117 | -1 | 519725 |  
j60_21_9.rcp | 300.01404 | 202535 | -1 | 444284 | 300.00018 | 276998 | -1 | 603348 |  
j60_21_10.rcp | 300.00232 | 266136 | -1 | 544044 | 300.00168 | 425127 | -1 | 650352 |  
j60_22_1.rcp | 300.0005 | 247147 | -1 | 362503 | 300.00006 | 523126 | -1 | 762577 |  
j60_22_2.rcp | 0.0418031 | 49 | 83 | 30 | 0.0214067 | 49 | 83 | 30 |  
j60_22_3.rcp | 300.00092 | 309912 | -1 | 279068 | 300.00107 | 547317 | -1 | 523605 |  
j60_22_4.rcp | 300.0003 | 180899 | -1 | 276547 | 300.00198 | 307285 | -1 | 460873 |  
j60_22_5.rcp | 0.0415899 | 22 | 76 | 28 | 0.0171059 | 22 | 76 | 28 |  
j60_22_6.rcp | 300.00092 | 457060 | -1 | 28823 | 300.00027 | 794986 | -1 | 56813 |  
j60_22_7.rcp | 67.453964 | 77671 | 69 | 82634 | 28.703161 | 77671 | 69 | 82634 |  
j60_22_8.rcp | 1.4709071 | 1274 | 59 | 865 | 0.79366964 | 1274 | 59 | 885 |  
j60_22_9.rcp | 0.0338041 | 35 | 65 | 26 | 0.020981 | 35 | 65 | 26 |  
j60_22_10.rcp | 95.40463 | 129295 | 70 | 75307 | 49.184242 | 129295 | 70 | 75272 |  
j60_23_1.rcp | 42.727337 | 57344 | 75 | 21992 | 15.223066 | 57344 | 75 | 21992 |  
j60_23_2.rcp | 0.0268878 | 29 | 69 | 8 | 0.01254 | 29 | 69 | 8 |  
j60_23_3.rcp | 0.0312167 | 33 | 78 | 5 | 0.0162477 | 33 | 78 | 5 |  
j60_23_4.rcp | 0.0271748 | 26 | 83 | 17 | 0.0124628 | 26 | 83 | 17 |  
j60_23_5.rcp | 0.0149338 | 22 | 72 | 2 | 0.0070621 | 22 | 72 | 2 |  
j60_23_6.rcp | 0.0309924 | 25 | 81 | 21 | 0.0147309 | 25 | 81 | 21 |  
j60_23_7.rcp | 0.0278384 | 24 | 60 | 11 | 0.0143565 | 24 | 60 | 11 |  
j60_23_8.rcp | 0.0375473 | 39 | 72 | 15 | 0.019575 | 39 | 72 | 15 |  
j60_23_9.rcp | 0.0290324 | 21 | 64 | 15 | 0.014045 | 21 | 64 | 15 |  
j60_23_10.rcp | 0.0248781 | 26 | 68 | 12 | 0.0111377 | 26 | 68 | 12 |  
j60_24_1.rcp | 0.016407 | 21 | 65 | 6 | 0.0072545 | 21 | 65 | 6 |  
j60_24_2.rcp | 0.0133759 | 24 | 55 | 0 | 0.0062527 | 24 | 55 | 0 |  
j60_24_3.rcp | 0.0151162 | 23 | 67 | 2 | 0.0067063 | 23 | 67 | 2 |  
j60_24_4.rcp | 0.0148763 | 25 | 78 | 2 | 0.0069187 | 25 | 78 | 2 |  
j60_24_5.rcp | 0.0196334 | 20 | 76 | 9 | 0.0085514 | 20 | 76 | 9 |  
j60_24_6.rcp | 0.0169656 | 24 | 75 | 3 | 0.0074608 | 24 | 75 | 3 |  
j60_24_7.rcp | 0.0161495 | 20 | 68 | 6 | 0.0075102 | 20 | 68 | 6 |  
j60_24_8.rcp | 0.0165865 | 23 | 81 | 8 | 0.0074151 | 23 | 81 | 8 |  
j60_24_9.rcp | 0.0285983 | 28 | 80 | 9 | 0.0141321 | 28 | 80 | 9 |  
j60_24_10.rcp | 0.0190043 | 24 | 66 | 0 | 0.0093813 | 24 | 66 | 0 |  
j60_25_1.rcp | 300.00513 | 192190 | -1 | 221854 | 300.00827 | 242978 | -1 | 262610 |  
j60_25_2.rcp | 300.0027 | 218284 | -1 | 277683 | 300.0083 | 255774 | -1 | 380149 |  
j60_25_3.rcp | 300.00143 | 51123 | -1 | 144675 | 300.0073 | 72815 | -1 | 205199 |  
j60_25_4.rcp | 300.00732 | 71428 | -1 | 221560 | 300.00418 | 98167 | -1 | 303323 |  
j60_25_5.rcp | 300.001 | 212530 | -1 | 251439 | 300.00012 | 272798 | -1 | 319674 |  
j60_25_6.rcp | 300.0011 | 177011 | -1 | 218564 | 300.00024 | 220345 | -1 | 282802 |  
j60_25_7.rcp | 300.00284 | 70951 | -1 | 252335 | 300.0026 | 94524 | -1 | 346720 |  
j60_25_8.rcp | 300.00006 | 304626 | -1 | 110757 | 300.00128 | 408164 | -1 | 121118 |  
j60_25_9.rcp | 300.0015 | 92387 | -1 | 187465 | 300.01126 | 125375 | -1 | 266423 |  
j60_25_10.rcp | 300.00058 | 220165 | -1 | 162093 | 300.00134 | 274198 | -1 | 228732 |  
j60_26_1.rcp | 300.00162 | 156404 | -1 | 111151 | 300.00143 | 291112 | -1 | 224618 |  
j60_26_2.rcp | 300.0029 | 120627 | -1 | 87523 | 300.00055 | 163632 | -1 | 118781 |  
j60_26_3.rcp | 300.00003 | 160586 | -1 | 79867 | 300.00058 | 238391 | -1 | 130281 |  
j60_26_4.rcp | 300.00055 | 113783 | -1 | 160512 | 300.00092 | 172178 | -1 | 242741 |  
j60_26_5.rcp | 300.00018 | 145726 | -1 | 172425 | 300.00223 | 255834 | -1 | 334463 |  
j60_26_6.rcp | 300.00204 | 126037 | -1 | 150955 | 300.00287 | 217562 | -1 | 290100 |  
